navn,name_base,art,layers,n_units,n_versions,earliest_fra,latest_til,ambiguous,spread_km,lat,lon,candidates
"Maribo Amt, 4. Folketingsvalgkreds","Maribo Amt, 4. Folketingsvalgkreds","Rigsrådet, folketingsvalgkredse",Rigsraadet_folketingsvalgkredse,1,2,1863-12-04,1866-07-28,no,0.0,54.736105,11.862232,
"Maribo Amt, 5. Folketingsvalgkreds","Maribo Amt, 5. Folketingsvalgkreds","Rigsrådet, folketingsvalgkredse",Rigsraadet_folketingsvalgkredse,1,2,1863-12-04,1866-07-28,no,0.0,54.865661,11.935335,
Maribo Amts 1. Forligskreds,Maribo Amts 1.,Forligskreds,Forligskreds,1,23,1858-07-02,1950-12-31,no,0.0,54.84032,11.188993,
Maribo Amts 1. Valgdistrikt,Maribo Amts 1.,Rigsforsamlingen i Kongeriget Danmark,Rigsforsamlingen_i_Kongeriget_Danmark,1,1,1848-07-01,1848-07-01,no,0.0,54.895206,11.185726,
Maribo Amts 2. Forligskreds,Maribo Amts 2.,Forligskreds,Forligskreds,1,10,1858-07-02,1950-12-31,no,0.0,54.701021,11.436322,
Maribo Amts 2. Valgdistrikt,Maribo Amts 2.,Rigsforsamlingen i Kongeriget Danmark,Rigsforsamlingen_i_Kongeriget_Danmark,1,1,1848-07-01,1848-07-01,no,0.0,54.819125,11.283935,
Maribo Amts 3. Forligskreds,Maribo Amts 3.,Forligskreds,Forligskreds,1,6,1858-07-02,1950-12-31,no,0.0,54.813161,11.42931,
Maribo Amts 3. Valgdistrikt,Maribo Amts 3.,Rigsforsamlingen i Kongeriget Danmark,Rigsforsamlingen_i_Kongeriget_Danmark,1,1,1848-07-01,1848-07-01,no,0.0,54.735329,11.447881,
Maribo Amts 4. Forligskreds,Maribo Amts 4.,Forligskreds,Forligskreds,1,2,1858-07-02,1950-12-31,no,0.0,54.955237,11.460328,
Maribo Amts 4. Valgdistrikt,Maribo Amts 4.,Rigsforsamlingen i Kongeriget Danmark,Rigsforsamlingen_i_Kongeriget_Danmark,1,1,1848-07-01,1848-07-01,no,0.0,54.756244,11.6755,
Maribo Amts 5. Forligskreds,Maribo Amts 5.,Forligskreds,Forligskreds,1,9,1858-07-02,1950-12-31,no,0.0,54.793269,11.692644,
Maribo Amts 5. Valgdistrikt,Maribo Amts 5.,Rigsforsamlingen i Kongeriget Danmark,Rigsforsamlingen_i_Kongeriget_Danmark,1,1,1848-07-01,1848-07-01,no,0.0,54.742208,11.889473,
Maribo Amts 6. Forligskreds,Maribo Amts 6.,Forligskreds,Forligskreds,1,3,1858-07-02,1950-12-31,no,0.0,54.692395,11.699726,
Maribo Amts 6. Valgdistrikt,Maribo Amts 6.,Rigsforsamlingen i Kongeriget Danmark,Rigsforsamlingen_i_Kongeriget_Danmark,1,1,1848-07-01,1848-07-01,no,0.0,54.868475,11.94776,
Maribo Amts 7. Forligskreds,Maribo Amts 7.,Forligskreds,Forligskreds,1,11,1858-07-02,1950-12-31,no,0.0,54.875867,11.990951,
Maribo Amts 8. Forligskreds,Maribo Amts 8.,Forligskreds,Forligskreds,1,11,1858-07-02,1950-12-31,no,0.0,54.776275,11.903867,
Maribo Amts Skyldkreds,Maribo Amts,Skyldkreds,Skyldkreds,1,28,1924-01-01,1970-03-31,no,0.0,54.795181,11.569379,
Maribo Amtskreds,Maribo Amtskreds,Amtskreds/storkreds,Amtskreds_storkreds,1,25,1920-04-11,1970-03-31,no,0.0,54.795184,11.56953,
"Maribo Amtskreds, 1. Opstillingskreds","Maribo Amtskreds, 1.",Opstillingskreds,Opstillingskreds,4,26,1849-07-02,1970-03-31,no,0.38,54.855488,11.167195,
"Maribo Amtskreds, 2. Opstillingskreds","Maribo Amtskreds, 2.",Opstillingskreds,Opstillingskreds,4,22,1849-07-02,1970-03-31,no,0.68,54.787031,11.3708,
"Maribo Amtskreds, 3. Opstillingskreds","Maribo Amtskreds, 3.",Opstillingskreds,Opstillingskreds,4,17,1849-07-02,1970-03-31,no,0.42,54.734764,11.602722,
"Maribo Amtskreds, 4. Opstillingskreds","Maribo Amtskreds, 4.",Opstillingskreds,Opstillingskreds,4,19,1849-07-02,1970-03-31,no,4.27,54.733272,11.865495,
"Maribo Amtskreds, 5. Opstillingskreds","Maribo Amtskreds, 5.",Opstillingskreds,Opstillingskreds,4,20,1849-07-02,1970-03-31,no,4.82,54.865915,11.935291,
Maribo Amtsprovsti,Maribo Amtsprovsti,Provsti,Provsti,1,1,1812-07-01,1824-01-27,no,0.0,54.805131,11.573624,
Maribo Amtsrådskreds,Maribo,Amtsrådskreds,Amtsraadskreds,1,71,1842-01-01,1970-03-31,no,0.0,54.798687,11.574596,
Maribo Amtsrådskreds Landvæsensdistrikt,Maribo,Landvæsensdistrikt,Landvaesensdistrikt,1,65,1858-12-30,1970-03-31,no,0.0,54.796183,11.570215,
Maribo Birk,Maribo,Birk,Birk,1,4,1856-10-01,1919-10-01,no,0.0,54.814038,11.427623,
Maribo Bygrunde Ejerlav,Maribo Bygrunde,Ejerlav,Ejerlav,1,5,1000-01-01,9999-12-31,no,0.0,54.775047,11.500634,
Maribo Distrikt,Maribo Distrikt,Lægedistrikt,Laegedistrikt,1,22,1789-09-09,1915-03-26,no,0.0,54.746009,11.584547,
Maribo Dompastorat,Maribo Dompastorat,Pastorat,Pastorat,1,10,1000-01-01,9999-12-31,no,0.0,54.763538,11.460584,
Maribo Domprovsti,Maribo Domprovsti,Provsti,Provsti,1,25,1848-07-01,9999-12-31,no,0.0,54.748786,11.434585,
Maribo Domsogn,Maribo Domsogn,Sogn,Sogn,1,8,1000-01-01,9999-12-31,no,0.0,54.775641,11.495231,
Maribo Handelsdistrikt,Maribo,Handelsdistrikt,Handelsdistrikt,1,1,1955-07-02,1960-07-01,no,0.0,54.776959,11.458931,
Maribo Handelsområde,Maribo,Handelsområde,Handelsomraade,1,1,1955-07-02,1960-07-01,no,0.0,54.759709,11.447148,
Maribo Kbst. og Birk med Rødby Kbst. og Fuglse Hrd. samt Fejø Birk,Maribo Kbst. og Birk med Rødby Kbst. og Fuglse Hrd. samt Fejø,Retskreds,Retskreds,1,5,1919-10-01,1957-03-31,no,0.0,54.760188,11.431637,
Maribo Klosters Birk,Maribo Klosters,Birk,Birk,1,2,1663-07-02,1691-07-02,no,0.0,54.811314,11.486712,
Maribo Kommune,Maribo,Kommune,Kommune,1,3,1970-04-01,2006-12-31,no,0.0,54.81514,11.430945,
Maribo Købstad,Maribo,Købstad,Koebstad,1,4,1549-12-26,1919-10-01,no,0.0,54.774523,11.496971,
Maribo Købstads Landdistrikt Sognekommune,Maribo Købstads Landdistrikt,Sognekommune,Sognekommune,1,3,1842-01-01,1970-03-31,no,0.0,54.776353,11.493666,
Maribo Købstadskommune,Maribo,Købstadskommune,Koebstadskommune,1,5,1838-07-02,1970-03-31,no,0.0,54.774531,11.497021,
Maribo Ladegård Ejerlav,Maribo Ladegård,Ejerlav,Ejerlav,1,4,1693-07-02,9999-12-31,no,0.0,54.782437,11.469841,
Maribo Markjorder Ejerlav,Maribo Markjorder,Ejerlav,Ejerlav,1,7,1000-01-01,9999-12-31,no,0.0,54.774524,11.496609,
Maribo Skyldkreds,Maribo,Skyldkreds,Skyldkreds,1,4,1903-05-15,1923-12-31,no,0.0,54.828347,11.438517,
Maribo Vurderingskreds,Maribo,Vurderingskreds,Vurderingskreds,1,7,1924-01-01,1970-03-31,no,0.0,54.828377,11.438519,
Maribo amts Landstingskreds,Maribo amts,Landstingskreds,Landstingskreds,1,43,1849-07-02,1915-05-09,no,0.0,54.797391,11.575257,
Maribo retskreds,Maribo,Retskreds,Retskreds,3,10,1957-04-01,2006-12-31,no,4.33,54.764809,11.498764,
Marie Magdalene Ejerlav,Marie Magdalene,Ejerlav,Ejerlav,1,4,1000-01-01,9999-12-31,no,0.0,56.397039,10.451223,
Marie Magdalene Sogn,Marie Magdalene,Sogn,Sogn,1,4,1000-01-01,9999-12-31,no,0.0,56.397719,10.465838,
Marie Magdalene-Koed Pastorat,Marie Magdalene-Koed,Pastorat,Pastorat,1,2,1854-07-02,1924-07-01,no,0.0,56.395283,10.497651,
Marie Magdalene-Koed Sognekommune,Marie Magdalene-Koed,Sognekommune,Sognekommune,1,4,1842-01-01,1970-03-31,no,0.0,56.395052,10.498758,
Mariebjerg Ejerlav,Mariebjerg,Ejerlav,Ejerlav,2,2,1739-01-01,9999-12-31,no,0.33,54.889254,11.129808,
Mariegårde Ejerlav,Mariegårde,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,57.357302,9.811629,
Mariehøj Ejerlav,Mariehøj,Ejerlav,Ejerlav,2,3,1000-01-01,9999-12-31,no,0.69,55.295235,12.284467,
Mariehøj Pastorat,Mariehøj,Pastorat,Pastorat,1,3,1958-07-02,9999-12-31,no,0.0,56.157971,9.531725,
Mariehøj Sogn,Mariehøj,Sogn,Sogn,1,3,1958-03-09,9999-12-31,no,0.0,56.157971,9.531725,
Marienberg Ejerlav,Marienberg,Ejerlav,Ejerlav,1,3,1938-12-31,9999-12-31,no,0.0,55.003177,11.903544,
Marienborg Ejerlav,Marienborg,Ejerlav,Ejerlav,2,6,1000-01-01,9999-12-31,yes,123.81,,,"125827@54.9322,12.2112 | 128210@56.7476,9.9288"
Mariendal Ejerlav,Mariendal,Ejerlav,Ejerlav,1,4,1950-04-01,9999-12-31,no,0.0,57.024711,9.904751,
Mariendals Sogn,Mariendals,Sogn,Sogn,1,4,1905-09-07,9999-12-31,no,0.0,55.689955,12.526131,
Marienlund Ejerlav,Marienlund,Ejerlav,Ejerlav,1,4,1000-01-01,9999-12-31,no,0.0,55.418463,10.40166,
Marienlyst Ejerlav,Marienlyst,Ejerlav,Ejerlav,1,3,1748-01-01,9999-12-31,no,0.0,56.046777,12.595668,
Marienro Ejerlav,Marienro,Ejerlav,Ejerlav,1,1,1744-01-01,9999-12-31,no,0.0,55.485262,10.15798,
Marke Ejerlav,Marke,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.695093,11.465193,
Markeslev Ejerlav,Markeslev,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.742779,11.718976,
Markmølle Ejerlav,Markmølle,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,56.780148,8.820114,
Marrebæk Ejerlav,Marrebæk,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,54.680537,11.890703,
Marselisborg Ejerlav,Marselisborg,Ejerlav,Ejerlav,2,12,1000-01-01,9999-12-31,no,0.92,56.138312,10.199916,
Marselisborg Lægekreds,Marselisborg,Lægekreds,Laegekreds,2,34,1915-03-27,2006-12-31,no,6.73,56.120892,10.13983,
Marslev Ejerlav,Marslev,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.394236,10.52101,
Marslev Sogn,Marslev,Sogn,Sogn,1,1,1000-01-01,9999-12-31,no,0.0,55.39947,10.524335,
Marslev-Birkende Pastorat,Marslev-Birkende,Pastorat,Pastorat,1,1,1770-07-02,1924-07-01,no,0.0,55.3901,10.542453,
Marslev-Birkende Sognekommune,Marslev-Birkende,Sognekommune,Sognekommune,1,1,1842-01-01,1966-04-01,no,0.0,55.3901,10.542453,
Marstal Ejerlav,Marstal,Ejerlav,Ejerlav,1,5,1000-01-01,9999-12-31,no,0.0,54.852892,10.519068,
Marstal Handelsdistrikt,Marstal,Handelsdistrikt,Handelsdistrikt,1,1,1955-07-02,1960-07-01,no,0.0,54.862904,10.484889,
Marstal Handelsplads Sognekommune,Marstal Handelsplads,Sognekommune,Sognekommune,2,6,1867-04-01,1970-03-31,no,1.26,54.858876,10.502285,
Marstal Kommune,Marstal,Kommune,Kommune,1,2,1970-04-01,2005-12-31,no,0.0,54.866762,10.486071,
Marstal Landsogns Sognekommune,Marstal Landsogns,Sognekommune,Sognekommune,1,4,1867-04-01,1962-04-01,no,0.0,54.863225,10.48395,
Marstal Pastorat,Marstal,Pastorat,Pastorat,1,8,1766-07-02,9999-12-31,no,0.0,54.863514,10.485513,
Marstal Sogn,Marstal,Sogn,Sogn,1,8,1766-07-02,9999-12-31,no,0.0,54.863514,10.485513,
Marstrup Ejerlav,Marstrup,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,55.208382,9.440618,
Marsvinslund Ejerlav,Marsvinslund,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.348742,9.384646,
Martofte Ejerlav,Martofte,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.55406,10.655736,
Marup Ejerlav,Marup,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,55.643117,11.776301,
Marvede Sogn,Marvede,Sogn,Sogn,1,3,1000-01-01,9999-12-31,no,0.0,55.21634,11.57709,
Marvede Sognekommune,Marvede,Sognekommune,Sognekommune,1,1,1905-04-01,1970-03-31,no,0.0,55.218474,11.575658,
Marvede-Hyllinge Sognekommune,Marvede-Hyllinge,Sognekommune,Sognekommune,1,2,1842-01-01,1905-04-01,no,0.0,55.239052,11.590675,
Marvede-Hyllinge-Vallensved Pastorat,Marvede-Hyllinge-Vallensved,Pastorat,Pastorat,1,4,1000-01-01,2004-07-01,no,0.0,55.248646,11.610194,
Masnedø Ejerlav,Masnedø,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,54.988001,11.887131,
Mastrup Afstemningsområde,Mastrup,Sønderjysk afstemningsområde,Soenderjysk_afstemningsomraade,1,1,1920-01-10,1920-01-10,no,0.0,55.208521,9.440454,
Mastrup Ejerlav,Mastrup,Ejerlav,Ejerlav,3,4,1000-01-01,9999-12-31,yes,73.15,,,"127990@56.8772,9.8236 | 124863@55.8667,11.1947 | 129866@56.4441,10.7275"
Mattrup Ejerlav,Mattrup,Ejerlav,Ejerlav,3,8,1000-01-01,9999-12-31,yes,93.05,,,"131621@56.5305,8.5050 | 130379@55.9286,9.5546 | 130377@55.9203,9.5551"
Mattrup Ladegård Ejerlav,Mattrup Ladegård,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.95776,9.46998,
Maugstrup Ejerlav,Maugstrup,Ejerlav,Ejerlav,1,5,1000-01-01,9999-12-31,no,0.0,55.283287,9.345571,
Maugstrup Sogn,Maugstrup,Sogn,Sogn,1,4,1000-01-01,9999-12-31,no,0.0,55.290661,9.361474,
Mausing Ejerlav,Mausing,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.230206,9.430482,
Mausing Mølle Ejerlav,Mausing Mølle,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.244694,9.440348,
Meelse Ejerlav,Meelse,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,54.805454,12.051891,
Mejdal Ejerlav,Mejdal,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,56.345068,8.651274,
Mejdal Pastorat,Mejdal,Pastorat,Pastorat,1,1,1984-12-01,2004-07-01,no,0.0,56.336131,8.655449,
Mejdal Sogn,Mejdal,Sogn,Sogn,1,1,1984-12-01,9999-12-31,no,0.0,56.336131,8.655449,
Mejerholm Kancelligods,Mejerholm,Ejerlav; Kanzleigut (Kancelligods),Ejerlav; Kanzleigut_Kancelligods,2,2,1779-07-02,1867-09-22,no,0.0,54.936563,8.8922,
Mejlby Afstemningsområde,Mejlby,Sønderjysk afstemningsområde,Soenderjysk_afstemningsomraade,1,1,1920-01-10,1920-01-10,no,0.0,55.404258,8.944119,
Mejlby Ejerlav,Mejlby,Ejerlav,Ejerlav,5,9,1000-01-01,9999-12-31,yes,142.48,,,"128290@56.7539,9.6732 | 129644@56.5185,10.0851 | 129742@56.5177,10.0913 | 132366@55.4038,8.9457 | 129944@56.3043,10.2022"
Mejlby Sogn,Mejlby,Sogn,Sogn,1,1,1000-01-01,9999-12-31,no,0.0,56.308472,10.20811,
Mejlby fogderi,Mejlby,Birk,Birk,1,1,1645-07-06,1796-12-23,no,0.0,55.403316,8.947247,
Mejlgård Ejerlav,Mejlgård,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,56.506619,10.658137,
Mejling Ejerlav,Mejling,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,57.45919,10.392221,
Mejls Ejerlav,Mejls,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.686743,8.501527,
Mejlstrup Ejerlav,Mejlstrup,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.749847,9.462006,
Mejlvang Ejerlav,Mejlvang,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.802427,8.588511,
Mejrup Ejerlav,Mejrup,Ejerlav,Ejerlav,1,1,1000-01-01,1749-07-02,no,0.0,56.36613,8.709482,
Mejrup Pastorat,Mejrup,Pastorat,Pastorat,1,1,1854-07-02,1924-07-01,no,0.0,56.370563,8.705565,
Mejrup Sogn,Mejrup,Sogn,Sogn,1,3,1000-01-01,9999-12-31,no,0.0,56.370645,8.705487,
Mejrup Sognekommune,Mejrup,Sognekommune,Sognekommune,1,1,1842-01-01,1970-03-31,no,0.0,56.370563,8.705565,
Mejsling Ejerlav,Mejsling,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.649288,9.442511,
Melby Ejerlav,Melby,Ejerlav,Ejerlav,7,15,1000-01-01,9999-12-31,yes,138.15,,,"126301@55.2673,9.9417 | 126274@55.2664,9.9487 | 124882@55.6483,11.1044 | 126614@54.9878,10.5832 | 124243@56.0076,11.9916 | 126172@55.5344,10.2192 | 126297@55.2666,9.9406"
Melby Pastorat,Melby,Pastorat,Pastorat,1,1,1770-07-02,1924-07-01,no,0.0,55.998887,11.985284,
Melby Sogn,Melby,Sogn,Sogn,2,6,1000-01-01,9999-12-31,yes,61.11,,,"114258@55.9990,11.9854 | 114259@55.5301,10.2198"
Melby Sognekommune,Melby,Sognekommune,Sognekommune,1,2,1849-01-01,1970-03-31,no,0.0,55.998855,11.985308,
Meldgårde Ejerlav,Meldgårde,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.499026,9.290038,
Meldrup Ejerlav,Meldrup,Ejerlav,Ejerlav,1,3,1840-01-01,9999-12-31,no,0.0,55.883414,9.919506,
Melholt Ejerlav,Melholt,Ejerlav,Ejerlav,3,8,1000-01-01,9999-12-31,no,2.15,57.095853,10.361216,
Mellem Jølby Ejerlav,Mellem Jølby,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,56.833291,8.686135,
Mellem Vandet Ejerlav,Mellem Vandet,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.356148,9.443809,
Mellemby Ejerlav,Mellemby,Ejerlav,Ejerlav,1,4,1000-01-01,9999-12-31,no,0.0,56.345039,8.291747,
Mellemmølle Ejerlav,Mellemmølle,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.373053,10.235508,
Mellempoldene Ejerlav,Mellempoldene,Ejerlav,Ejerlav,1,1,1742-07-02,9999-12-31,no,0.0,56.611306,10.324903,
Mellerup Afstemningsområde,Mellerup,Sønderjysk afstemningsområde,Soenderjysk_afstemningsomraade,2,2,1920-01-10,1920-01-10,no,6.97,55.05737,9.248795,
Mellerup Ejerlav,Mellerup,Ejerlav,Ejerlav,3,9,1000-01-01,9999-12-31,yes,166.63,,,"129747@56.5240,10.2017 | 132698@55.0077,9.3159 | 132398@55.1078,9.1744"
Mellerup Sogn,Mellerup,Sogn,Sogn,1,4,1000-01-01,9999-12-31,no,0.0,56.523975,10.201742,
Mels Afstemningsområde,Mels,Sønderjysk afstemningsområde,Soenderjysk_afstemningsomraade,1,1,1920-01-10,1920-01-10,no,0.0,55.025443,9.698568,
Melsted Ejerlav,Melsted,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,57.126683,9.966493,
Meltofte Ejerlav,Meltofte,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,54.831732,11.237549,
Meløse Ejerlav,Meløse,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.937216,12.170861,
Meng Ejerlav,Meng,Ejerlav,Ejerlav,1,2,1000-01-01,1872-01-01,no,0.0,55.356581,9.582454,
Menstrup Ejerlav,Menstrup,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.217072,11.589125,
Merløse Geografisk Herred,Merløse Geografisk,Geografisk Herred,Geografisk_Herred,1,13,1000-01-01,1970-03-30,no,0.0,55.605469,11.653727,
Merløse Herred,Merløse,Herred,Herred,1,6,1446-12-26,1714-10-22,no,0.0,55.620814,11.683141,
Merløse Herreds Provsti,Merløse Herreds,Provsti,Provsti,1,6,1000-01-01,1808-07-01,no,0.0,55.61354,11.653693,
Merløse Sognekommune,Merløse,Sognekommune,Sognekommune,1,2,1842-01-01,1918-04-01,no,0.0,55.699923,11.695073,
Mern Pastorat,Mern,Pastorat,Pastorat,1,1,1770-07-02,1924-07-01,no,0.0,55.046273,12.086802,
Mern Sogn,Mern,Sogn,Sogn,1,4,1000-01-01,9999-12-31,no,0.0,55.046287,12.086918,
Mern Sognekommune,Mern,Sognekommune,Sognekommune,1,4,1842-01-01,1970-03-31,no,0.0,55.046287,12.086918,
Mern-Øster Egesborg Pastorat,Mern-Øster Egesborg,Pastorat,Pastorat,1,6,1000-01-01,9999-12-31,no,0.0,55.038152,12.052699,
Merrild Ejerlav,Merrild,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.194688,8.80471,
Merring Ejerlav,Merring,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,55.835892,9.695143,
Merringgård Ejerlav,Merringgård,Ejerlav,Ejerlav,1,2,1746-07-02,9999-12-31,no,0.0,55.83019,9.684449,
Mesballe Ejerlav,Mesballe,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.365873,10.493258,
Mesing Ejerlav,Mesing,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.072478,9.93851,
Mesing Sogn,Mesing,Sogn,Sogn,1,1,1000-01-01,9999-12-31,no,0.0,56.072478,9.93851,
Mesinge Ejerlav,Mesinge,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.511152,10.616421,
Mesinge Pastorat,Mesinge,Pastorat,Pastorat,1,2,1770-07-02,1924-07-01,no,0.0,55.499009,10.631674,
Mesinge Sognekommune,Mesinge,Sognekommune,Sognekommune,1,1,1842-01-01,1966-04-01,no,0.0,55.498598,10.63188,
Mesinge-Viby Pastorat,Mesinge-Viby,Pastorat,Pastorat,1,2,1925-07-02,9999-12-31,no,0.0,55.499053,10.670824,
Meulenborg Ejerlav,Meulenborg,Ejerlav,Ejerlav,1,1,1839-07-02,9999-12-31,no,0.0,56.016731,12.593216,
Middelfart Bygrunde Ejerlav,Middelfart Bygrunde,Ejerlav,Ejerlav,1,4,1000-01-01,9999-12-31,no,0.0,55.505274,9.731262,
Middelfart District,Middelfart District,Lægedistrikt,Laegedistrikt,1,4,1794-06-14,1915-03-26,no,0.0,55.453548,9.895858,
Middelfart Handelsdistrikt,Middelfart,Handelsdistrikt,Handelsdistrikt,1,1,1955-07-02,1960-07-01,no,0.0,55.502739,9.787146,
Middelfart Kbst. og Vends Hrd. samt Resten af Wedellsborg Birk,Middelfart Kbst. og Vends Hrd. samt Resten af Wedellsborg,Retskreds,Retskreds,1,3,1919-10-01,1957-03-31,no,0.0,55.454195,9.897152,
Middelfart Kommune,Middelfart,Kommune,Kommune,2,5,1970-04-01,9999-12-31,no,4.2,55.4775,9.83669,
Middelfart Købstad,Middelfart,Købstad,Koebstad,1,3,1000-01-01,1919-10-01,no,0.0,55.501064,9.738409,
Middelfart Købstads Landdistrikt Sognekommune,Middelfart Købstads Landdistrikt,Sognekommune,Sognekommune,1,2,1842-01-01,1970-03-31,no,0.0,55.491897,9.695692,
Middelfart Købstadskommune,Middelfart,Købstadskommune,Koebstadskommune,1,5,1838-07-02,1970-03-31,no,0.0,55.501094,9.738397,
Middelfart Lægekreds,Middelfart,Lægekreds,Laegekreds,1,3,1915-03-27,1926-05-15,no,0.0,55.454217,9.895839,
Middelfart Markjorder Ejerlav,Middelfart Markjorder,Ejerlav,Ejerlav,1,4,1000-01-01,9999-12-31,no,0.0,55.500824,9.739095,
Middelfart Pastorat,Middelfart,Pastorat,Pastorat,1,7,1000-01-01,2004-07-01,no,0.0,55.498562,9.709104,
Middelfart Politikreds,Middelfart,Politikreds,Politikreds,2,9,1919-10-01,2006-12-31,no,0.36,55.453216,9.891764,
Middelfart Provsti,Middelfart,Provsti,Provsti,1,18,1863-07-02,9999-12-31,no,0.0,55.455507,9.897079,
Middelfart Skyldkreds,Middelfart,Skyldkreds,Skyldkreds,1,1,1903-05-15,1923-12-31,no,0.0,55.488547,9.85972,
Middelfart Sogn,Middelfart,Sogn,Sogn,1,7,1000-01-01,9999-12-31,no,0.0,55.498562,9.709104,
Middelfart Vurderingskreds,Middelfart,Vurderingskreds,Vurderingskreds,2,9,1924-01-01,2002-05-16,no,2.42,55.495651,9.823366,
Middelfart politikreds,Middelfart,Politikreds,Politikreds,1,5,1957-04-01,1973-03-31,no,0.0,55.454172,9.89711,
Middelfart retskreds,Middelfart,Retskreds,Retskreds,2,11,1957-04-01,2006-12-31,no,0.35,55.453205,9.891743,
Middelfart-Kauslunde Pastorat,Middelfart-Kauslunde,Pastorat,Pastorat,1,1,1770-07-02,1854-07-02,no,0.0,55.490142,9.755251,
Middelhede Ejerlav,Middelhede,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.378446,9.43892,
Middelsom Geografisk Herred,Middelsom Geografisk,Geografisk Herred,Geografisk_Herred,1,4,1000-01-01,1970-03-30,no,0.0,56.411153,9.678804,
Middelsom Herred,Middelsom,Herred,Herred,1,1,1000-01-01,1686-07-24,no,0.0,56.400294,9.61844,
Middelsom Herred Provsti,Middelsom,Provsti,Provsti,1,2,1000-01-01,1812-07-01,no,0.0,56.410708,9.680563,
Middelsom og Houlbjerg Herreders Skyldkreds,Middelsom og Houlbjerg Herreders,Skyldkreds,Skyldkreds,1,2,1903-05-15,1923-12-31,no,0.0,56.383384,9.8006,
Middelsom-Houlbjerg Herreders Vurderingskreds,Middelsom-Houlbjerg Herreders,Vurderingskreds,Vurderingskreds,1,4,1924-01-01,1970-03-31,no,0.0,56.383388,9.798115,
Middelsom-Nørlyng-Sønderlyng-Rinds Provsti,Middelsom-Nørlyng-Sønderlyng-Rinds,Provsti,Provsti,1,5,1827-01-16,1856-02-23,no,0.0,56.526541,9.56429,
Middelsom-Sønderlyng Herred,Middelsom-Sønderlyng,Herred,Herred,1,15,1686-07-24,1919-10-01,no,0.0,56.445195,9.679557,
Middelsom-Sønderlyng Herreders Provsti,Middelsom-Sønderlyng Herreders,Provsti,Provsti,1,19,1856-02-23,2006-12-31,no,0.0,56.448181,9.671811,
Midstrup Ejerlav,Midstrup,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.299625,9.497387,
Midt- og Vestjyllands Politikreds,Midt- og Vestjyllands,Politikreds,Politikreds,1,1,2007-01-01,9999-12-31,no,0.0,56.370107,8.886844,
Midt- og Vestsjællands Politikreds,Midt- og Vestsjællands,Politikreds,Politikreds,1,3,2007-01-01,9999-12-31,no,0.0,55.602994,11.736482,
Midtdjurs Kommune,Midtdjurs,Kommune,Kommune,1,3,1970-04-01,2006-12-31,no,0.0,56.374211,10.563866,
