name_norm,name_base,art,layers,n_units,n_versions,earliest_fra,latest_til,ambiguous,spread_km,lat,lon,candidates
vadsted,Vadsted,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.251939,9.832324,
vadstrup,Vadstrup,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.849166,10.585226,
vadum,Vadum,Ejerlav; Pastorat; Sogn; Sognekommune,Ejerlav; Pastorat; Sogn; Sognekommune,5,21,1000-01-01,9999-12-31,yes,85.01,,,"114978@57.1157,9.8478 | 116511@57.1158,9.8484 | 119870@57.1157,9.8477 | 127953@57.1034,9.8748 | 129539@56.6317,8.7617"
vaede,Væde,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.431961,10.147782,
vaegerskilde,Vægerskilde,Ejerlav,Ejerlav,1,2,1750-07-02,9999-12-31,no,0.0,56.118201,8.587535,
vaeggerloese,Væggerløse,Ejerlav; Pastorat; Sogn; Sognekommune,Ejerlav; Pastorat; Sogn; Sognekommune,4,15,1000-01-01,9999-12-31,no,2.92,54.682852,11.926217,
vaer,Vær,Sogn,Sogn,1,6,1000-01-01,9999-12-31,no,0.0,55.878332,9.93664,
vaer nebel,Vær-Nebel,Pastorat; Sognekommune,Pastorat; Sognekommune,2,6,1770-07-02,1970-03-31,no,0.0,55.889958,9.919548,
vaer praestegaard,Vær Præstegård,Ejerlav,Ejerlav,1,2,1840-01-01,9999-12-31,no,0.0,55.885014,9.90759,
vaerholm,Værholm,Ejerlav,Ejerlav,1,1,1000-01-01,1840-01-01,no,0.0,55.880717,9.900789,
vaerloese,Værløse,Ejerlav; Kommune; Pastorat; Sogn; Sognekommune; Vurderingskreds,Ejerlav; Kommune; Pastorat; Sogn; Sognekommune; Vurderingskreds,7,27,1000-01-01,9999-12-31,yes,57.57,,,"115166@55.7773,12.3610 | 117400@55.7773,12.3610 | 120746@55.7773,12.3610 | 371319@55.7773,12.3610 | 118995@55.7772,12.3614 | 125691@55.2736,12.1423 | 142882@55.7770,12.3609"
vaerslev,Værslev,Ejerlav; Pastorat; Sogn; Sognekommune,Ejerlav; Pastorat; Sogn; Sognekommune,4,6,1000-01-01,9999-12-31,no,2.08,55.672529,11.204912,
vaerslev jorloese,Værslev-Jorløse,Sognekommune,Sognekommune,1,1,1842-01-01,1843-01-01,no,0.0,55.645183,11.249442,
vaerum,Værum,Ejerlav; Sogn,Ejerlav; Sogn,2,4,1000-01-01,9999-12-31,no,0.16,56.403544,9.996588,
vaerum oe,Værum Ø,Ejerlav,Ejerlav,1,1,1749-07-02,9999-12-31,no,0.0,56.432506,9.974157,
vaerum oerum,Værum-Ørum,Pastorat,Pastorat,1,3,1000-01-01,1970-05-01,no,0.0,56.401448,9.969536,
vaerum oerum galten hrd,Værum-Ørum (Galten Hrd.),Sognekommune,Sognekommune,1,2,1842-01-01,1970-03-31,no,0.0,56.401406,9.969327,
vaeth,Væth,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.401406,9.930594,
val borup,Val-Borup,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.572154,11.876978,
valby,Valby,Ejerlav; Skyldkreds; Sogn; Vurderingskreds,Ejerlav; Skyldkreds; Sogn; Vurderingskreds,7,22,1000-01-01,9999-12-31,yes,48.11,,,"114980@55.6596,12.5244 | 132952@55.6566,12.5160 | 114979@56.0562,12.2246 | 124381@56.0585,12.2156 | 142613@55.6570,12.5060 | 370847@55.6566,12.5063 | 142796@55.6566,12.5063"
valby hegn,Valby Hegn,Ejerlav,Ejerlav,1,1,1748-01-01,9999-12-31,no,0.0,56.043887,12.223171,
valby vanloese,Valby-Vanløse,Provsti,Provsti,1,6,1954-08-01,9999-12-31,no,0.0,55.698032,12.491492,
valbygaard,Valbygård,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.424209,11.303667,
valdemars slot,Valdemars Slot,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.015391,10.630954,
vallebo,Vallebo,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.222111,12.126739,
vallebogaard,Vallebogård,Ejerlav,Ejerlav,1,1,1000-01-01,1739-07-03,no,0.0,55.018475,12.015163,
vallekilde,Vallekilde,Ejerlav; Sogn,Ejerlav; Sogn,2,4,1000-01-01,9999-12-31,no,0.9,55.747386,11.409555,
vallekilde hoerve,Vallekilde-Hørve,Pastorat; Sognekommune,Pastorat; Sognekommune,2,7,1770-07-02,1970-03-31,no,0.0,55.752876,11.421606,
vallensbaek,Vallensbæk,Ejerlav; Kommune; Pastorat; Sogn; Sognekommune,Ejerlav; Kommune; Pastorat; Sogn; Sognekommune,6,22,1000-01-01,9999-12-31,no,0.2,55.63445,12.37132,
vallensved,Vallensved,Ejerlav; Pastorat; Sogn; Sognekommune,Ejerlav; Pastorat; Sogn; Sognekommune,4,11,1000-01-01,9999-12-31,no,0.54,55.265096,11.643587,
vallerbaek,Vallerbæk,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.273261,9.213468,
valleroed,Vallerød,Ejerlav,Ejerlav,2,5,1000-01-01,9999-12-31,no,0.46,55.894794,12.520363,
vallestrup,Vallestrup,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.672725,11.708831,
valloe,Vallø,Birk; Ejerlav; Kommune; Sognekommune,Birk; Ejerlav; Kommune; Sognekommune,4,18,1000-01-01,9999-12-31,no,7.02,55.385178,12.208464,
valloe district,Vallø District,Lægedistrikt,Laegedistrikt,1,1,1787-10-11,1877-12-31,no,0.0,55.398588,12.206721,
valloeby,Valløby,Ejerlav; Sogn,Ejerlav; Sogn,2,2,1000-01-01,9999-12-31,no,0.4,55.398091,12.224538,
valloeby taarnby,Valløby-Tårnby,Pastorat; Sognekommune,Pastorat; Sognekommune,2,2,1842-01-01,1962-04-01,no,0.0,55.391209,12.233752,
vallund,Vallund,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.833523,8.563019,
valnaesgaard,Valnæsgård,Ejerlav,Ejerlav,1,3,1745-12-31,9999-12-31,no,0.0,54.934166,11.745977,
valore,Valore,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.508082,12.038809,
valsgaard,Valsgård,Ejerlav; Sogn,Ejerlav; Sogn,2,2,1000-01-01,9999-12-31,no,0.65,56.677496,9.854697,
valsoelille,Valsølille,Ejerlav; Sogn,Ejerlav; Sogn,2,4,1000-01-01,9999-12-31,no,0.71,55.525442,11.830103,
valsoemagle,Valsømagle,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.494337,11.820798,
valsted,Valsted,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,56.979877,9.562373,
vamdrup,Vamdrup,Kommune; Sogn; Sognekommune,Kommune; Sogn; Sognekommune,4,5,1000-01-01,9999-12-31,no,2.84,55.425129,9.287103,
vamdrup hjarup,Vamdrup-Hjarup,Pastorat; Sognekommune,Pastorat; Sognekommune,3,4,1770-07-02,9999-12-31,no,1.47,55.429448,9.298111,
vammen,Vammen,Ejerlav; Sogn,Ejerlav; Sogn,2,2,1000-01-01,9999-12-31,no,0.14,56.532073,9.572021,
vammen lindum bigum,Vammen-Lindum-Bigum,Pastorat; Sognekommune,Pastorat; Sognekommune,2,3,1770-07-02,1970-03-31,no,0.0,56.549514,9.635548,
vandborg,Vandborg,Sogn,Sogn,1,4,1000-01-01,9999-12-31,no,0.0,56.546916,8.174302,
vandborg ferring,Vandborg-Ferring,Pastorat; Sognekommune,Pastorat; Sognekommune,2,6,1842-01-01,1962-04-01,no,0.0,56.540668,8.161224,
vandel,Vandel,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,55.711791,9.190957,
vandflod,Vandflod,Ejerlav,Ejerlav,1,3,1750-12-31,9999-12-31,no,0.0,55.570346,8.139128,
vandfuld,Vandfuld,Herred,Herred,1,2,1000-01-01,1684-10-07,no,0.0,56.558608,8.180702,
vandfuld geografisk,Vandfuld Geografisk,Geografisk Herred,Geografisk_Herred,1,18,1000-01-01,1970-03-30,no,0.0,56.548257,8.180761,
vandfuld herreds,Vandfuld Herreds,Provsti,Provsti,1,2,1000-01-01,1812-07-01,no,0.0,56.549463,8.178117,
vandfuld skodborg ulfborg ringkoebing noerre,Vandfuld-Skodborg-Ulfborg (Ringkøbing Nørre),Provsti,Provsti,1,14,1824-04-10,1902-06-30,no,0.0,56.398376,8.388401,
vandkaer,Vandkær,Ejerlav,Ejerlav,1,1,1000-01-01,1749-07-02,no,0.0,57.350914,10.507372,
vandling,Vandling,Ejerlav; Sønderjysk afstemningsområde,Ejerlav; Soenderjysk_afstemningsomraade,2,5,1000-01-01,9999-12-31,no,0.01,55.230867,9.523516,
vandloese,Vandløse,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.688677,12.482462,
vandsted,Vandsted,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.923558,9.235601,
vandstedgaard,Vandstedgård,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,57.448602,9.94988,
vang,Vang,Ejerlav; Pastorat; Sogn; Sognekommune,Ejerlav; Pastorat; Sogn; Sognekommune,5,22,1000-01-01,9999-12-31,yes,89.29,,,"114990@56.9847,8.4804 | 115713@56.9855,8.4795 | 128639@56.9966,8.4992 | 119827@56.9844,8.4786 | 127938@57.1407,9.9321"
vang tvorup,Vang-Tvorup,Pastorat,Pastorat,1,1,1770-07-02,1794-08-01,no,0.0,56.970077,8.452596,
vangede,Vangede,Ejerlav; Pastorat; Sogn,Ejerlav; Pastorat; Sogn,5,10,1000-01-01,9999-12-31,no,1.62,55.747704,12.521168,
vanggaarde,Vanggårde,Ejerlav,Ejerlav,1,1,1745-12-31,9999-12-31,no,0.0,57.333742,9.86518,
vangkaer,Vangkær,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,57.371887,10.266924,
vangsaa,Vangså,Ejerlav,Ejerlav,1,3,1748-01-01,9999-12-31,no,0.0,57.007571,8.461841,
vanloese,Vanløse,Ejerlav; Skyldkreds; Sogn; Vurderingskreds,Ejerlav; Skyldkreds; Sogn; Vurderingskreds,5,12,1000-01-01,9999-12-31,yes,52.97,,,"114992@55.6892,12.4810 | 125171@55.5523,11.6701 | 370849@55.6869,12.4809 | 142610@55.6869,12.4809 | 142798@55.6869,12.4809"
vannerup,Vannerup,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.792759,9.366015,
vantinge,Vantinge,Ejerlav; Sogn; Sognekommune,Ejerlav; Sogn; Sognekommune,4,4,1000-01-01,9999-12-31,no,1.75,55.23866,10.392981,
vantore,Vantore,Ejerlav; Sogn,Ejerlav; Sogn,2,3,1000-01-01,9999-12-31,no,0.23,54.665137,11.782061,
var,Var,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.29761,8.779821,
varbjerg,Varbjerg,Ejerlav,Ejerlav,1,1,1739-01-01,9999-12-31,no,0.0,55.512977,9.956379,
varde,Varde,Handelsdistrikt; Handelsområde; Kommune; Købstad; Købstadskommune; Lægekreds; Pastorat; Politikreds; Provsti; Retskreds; Skyldkreds; Sogn; Vurderingskreds,Handelsdistrikt; Handelsomraade; Koebstad; Koebstadskommune; Kommune; Laegekreds; Pastorat; Politikreds; Provsti; Retskreds; Skyldkreds; Sogn; Vurderingskreds,18,165,1000-01-01,9999-12-31,no,9.83,55.668351,8.479929,
varde bygrunde,Varde Bygrunde,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.620887,8.480756,
varde district,Varde District,Lægedistrikt,Laegedistrikt,1,18,1775-04-20,1915-03-26,no,0.0,55.682987,8.476174,
varde kbst og landjurisdiktion med vester og oester hrd,Varde Kbst. og Landjurisdiktion med Vester og Øster Hrd.,Retskreds,Retskreds,1,16,1919-10-01,1957-03-31,no,0.0,55.669662,8.492807,
varde koebstads landjurisdiktion,Varde Købstads Landjurisdiktion,Herred,Herred,1,1,1893-07-02,1919-10-01,no,0.0,55.608876,8.623196,
varde landsogns,Varde Landsogns,Sognekommune,Sognekommune,1,3,1842-01-01,1963-04-01,no,0.0,55.661607,8.480615,
varde markjorder,Varde Markjorder,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,55.630047,8.479266,
varde oelgod,Varde-Ølgod,Vurderingskreds,Vurderingskreds,1,5,1970-04-01,2002-05-16,no,0.0,55.706894,8.565673,
varde sankt jacobi,Varde Sankt Jacobi,Pastorat,Pastorat,1,3,1806-07-02,1924-07-01,no,0.0,55.64792,8.480009,
varde sankt jacobi sankt nikolaj,Varde Sankt Jacobi-Sankt Nikolaj,Pastorat,Pastorat,1,1,1731-07-02,1806-07-02,no,0.0,55.647987,8.480161,
varde sankt nikolaj,Varde Sankt Nikolaj,Pastorat,Pastorat,1,1,1000-01-01,1731-07-02,no,0.0,55.683818,8.503468,
vargaarde,Vargårde,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.383841,9.611645,
varhede,Varhede,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.293803,8.809229,
varho,Varho,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.491696,8.815973,
varisboel,Varisbøl,Ejerlav,Ejerlav,1,1,1000-01-01,1750-07-02,no,0.0,55.866041,8.458116,
varmark,Varmark,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.444824,9.610417,
varming,Varming,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.304789,8.873289,
varnaes,Varnæs,Birk; Ejerlav; Sogn; Sognekommune; Sønderjysk afstemningsområde,Birk; Ejerlav; Soenderjysk_afstemningsomraade; Sogn; Sognekommune,5,6,1000-01-01,9999-12-31,no,1.41,55.021468,9.585851,
varpelev,Varpelev,Ejerlav; Sogn; Sognekommune,Ejerlav; Sogn; Sognekommune,3,5,1000-01-01,9999-12-31,no,0.02,55.351447,12.284129,
vartenbjerg,Vartenbjerg,Ejerlav,Ejerlav,1,1,1000-01-01,1871-07-02,no,0.0,55.193941,9.410684,
vasby,Vasby,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.674942,12.223547,
vassingeroed,Vassingerød,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.837592,12.328425,
vattrup,Vattrup,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,56.287365,9.377439,
vebbestrup,Vebbestrup,Ejerlav; Sogn,Ejerlav; Sogn,2,6,1000-01-01,9999-12-31,no,0.29,56.723198,9.818817,
ved aaen,Ved Åen,Ejerlav; Sønderjysk afstemningsområde,Ejerlav; Soenderjysk_afstemningsomraade,2,3,1000-01-01,9999-12-31,no,0.04,54.913591,8.792421,
vedbaek,Vedbæk,Ejerlav; Sogn,Ejerlav; Sogn,3,11,1000-01-01,9999-12-31,yes,243.26,,,"114998@55.8328,12.5467 | 123849@55.8552,12.5564 | 132628@54.9938,8.9800"
vedboel,Vedbøl,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.185947,9.389982,
vedby,Vedby,Ejerlav,Ejerlav,2,3,1000-01-01,9999-12-31,yes,46.72,,,"126211@55.4694,10.2480 | 127104@54.8745,11.2869"
vedbygaard hovedgaard,Vedbygård Hovedgård,Ejerlav,Ejerlav,1,1,1000-01-01,1918-07-02,no,0.0,55.545952,11.37068,
vedbygaards,Vedbygårds,Birk,Birk,1,2,1682-05-09,1805-06-28,no,0.0,55.538369,11.384161,
vedbynoerre,Vedbynørre,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,55.435328,11.428025,
vedbysoender,Vedbysønder,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,55.418224,11.44159,
vedde,Vedde,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.531984,11.547783,
veddelev,Veddelev,Ejerlav,Ejerlav,1,4,1000-01-01,9999-12-31,no,0.0,55.680401,12.104614,
veddinge,Veddinge,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.834178,11.454118,
veddum,Veddum,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.7758,10.177983,
vedelslund,Vedelslund,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.178596,9.910255,
vedersoe,Vedersø,Pastorat; Sogn; Sognekommune,Pastorat; Sogn; Sognekommune,3,8,1000-01-01,9999-12-31,no,0.33,56.237196,8.189826,
vedhoved,Vedhoved,Ejerlav,Ejerlav,2,4,1000-01-01,9999-12-31,no,0.61,56.39811,9.215708,
vedoe,Vedø,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,56.383602,10.592598,
vedskoelle,Vedskølle,Ejerlav,Ejerlav,2,5,1000-01-01,9999-12-31,yes,27.76,,,"125238@55.2239,11.3668 | 125784@55.4071,12.1837"
vedslet,Vedslet,Ejerlav; Sogn; Sognekommune,Ejerlav; Sogn; Sognekommune,3,5,1000-01-01,9999-12-31,no,1.91,55.967046,9.991495,
vedsted,Vedsted,Ejerlav; Sogn; Sognekommune,Ejerlav; Sogn; Sognekommune,6,7,1000-01-01,9999-12-31,yes,109.17,,,"119767@57.1409,9.6783 | 132328@55.1922,9.3595 | 127832@57.1414,9.6778 | 113917@55.1876,9.3469 | 115001@57.1405,9.6790 | 120552@55.1876,9.3469"
vedtofte,Vedtofte,Ejerlav; Sogn,Ejerlav; Sogn,3,4,1000-01-01,9999-12-31,no,1.44,55.309941,10.040709,
veerst,Veerst,Ejerlav; Sogn,Ejerlav; Sogn,2,4,1000-01-01,9999-12-31,no,0.64,55.576045,9.233826,
veerst baekke,Veerst-Bække,Pastorat; Sognekommune,Pastorat; Sognekommune,3,6,1000-01-01,1970-03-31,no,0.02,55.578155,9.174084,
veerst baekke vorbasse,Veerst-Bække-Vorbasse,Pastorat,Pastorat,1,1,1822-04-17,1826-07-02,no,0.0,55.617359,9.097868,
veflinge,Veflinge,Ejerlav; Pastorat; Sogn; Sognekommune,Ejerlav; Pastorat; Sogn; Sognekommune,4,5,1000-01-01,9999-12-31,no,2.82,55.457552,10.142034,
veflinge til saerslev,Veflinge til Særslev,Ejerlav,Ejerlav,1,1,1745-12-31,1931-07-02,no,0.0,55.49065,10.172706,
veflinge vigerslev,Veflinge-Vigerslev,Pastorat,Pastorat,1,1,1000-01-01,1840-01-24,no,0.0,55.451048,10.177546,
vegen moelle,Vegen Mølle,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,56.345246,8.616609,
vegger,Vegger,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.885267,9.578023,
veggerby,Veggerby,Ejerlav; Pastorat; Sogn; Sognekommune,Ejerlav; Pastorat; Sogn; Sognekommune,4,10,1000-01-01,9999-12-31,no,2.68,56.894277,9.669018,
veggerby bislev,Veggerby-Bislev,Pastorat; Sognekommune,Pastorat; Sognekommune,2,3,1770-07-02,1924-07-01,no,0.0,56.909116,9.644354,
veggerslev,Veggerslev,Ejerlav; Sogn,Ejerlav; Sogn,2,2,1000-01-01,9999-12-31,no,0.0,56.46913,10.833088,
veggerslev villersoe,Veggerslev-Villersø,Pastorat; Sognekommune,Pastorat; Sognekommune,2,2,1770-07-02,1966-04-01,no,0.0,56.459021,10.825478,
veggerslev villersoe karlby voldby,Veggerslev-Villersø-Karlby-Voldby,Pastorat,Pastorat,1,1,1968-05-01,9999-12-31,no,0.0,56.462416,10.858986,
veile distrikt,Veile Distrikt,Lægedistrikt,Laegedistrikt,1,10,1788-09-19,1915-03-26,no,0.0,55.754071,9.364202,
vejbaek,Vejbæk,Ejerlav; Sønderjysk afstemningsområde,Ejerlav; Soenderjysk_afstemningsomraade,2,2,1000-01-01,9999-12-31,no,0.0,54.876474,9.317535,
vejbjerggaard,Vejbjerggård,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,56.558587,8.561383,
vejboel,Vejbøl,Sønderjysk afstemningsområde,Soenderjysk_afstemningsomraade,1,1,1920-01-10,1920-01-10,no,0.0,55.186585,9.38766,
vejby,Vejby,Ejerlav; Sogn,Ejerlav; Sogn,6,10,1000-01-01,9999-12-31,yes,152.34,,,"115007@56.0655,12.1459 | 124387@56.0753,12.1425 | 115008@57.3805,9.8741 | 127766@57.3811,9.8744 | 129550@56.6115,8.8003 | 115009@56.6115,8.8003"
vejby sejlstrup,Vejby-Sejlstrup,Sognekommune,Sognekommune,1,2,1862-01-01,1966-04-01,no,0.0,57.3913,9.885116,
vejby sejlstrup harritslev rakkeby,Vejby-Sejlstrup-Harritslev-Rakkeby,Pastorat,Pastorat,1,3,1000-01-01,9999-12-31,no,0.0,57.404508,9.903066,
vejby tibirke,Vejby-Tibirke,Pastorat; Sognekommune,Pastorat; Sognekommune,2,2,1842-01-01,1970-03-31,no,0.0,56.052063,12.108192,
vejen,Vejen,Ejerlav; Kommune; Sogn; Sognekommune,Ejerlav; Kommune; Sogn; Sognekommune,6,8,1000-01-01,9999-12-31,no,5.34,55.476336,9.13229,
vejen broerup,Vejen-Brørup,Handelsdistrikt,Handelsdistrikt,1,1,1955-07-02,1960-07-01,no,0.0,55.516764,9.099959,
vejen laeborg,Vejen-Læborg,Pastorat; Sognekommune,Pastorat; Sognekommune,2,3,1770-07-02,1924-07-01,no,0.01,55.503963,9.109427,
vejenbroed,Vejenbrød,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.92528,12.474664,
vejers,Vejers,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,55.617707,8.148388,
vejerslev,Vejerslev,Ejerlav; Sogn,Ejerlav; Sogn,4,7,1000-01-01,9999-12-31,yes,39.57,,,"129140@56.3058,9.7252 | 128836@56.7431,8.7235 | 115012@56.3119,9.7141 | 115011@56.7533,8.7268"
vejerslev aidt thorsoe,Vejerslev-Aidt-Thorsø,Pastorat; Sognekommune,Pastorat; Sognekommune,2,3,1770-07-02,1970-03-31,no,0.0,56.310366,9.760181,
vejerslev blidstrup,Vejerslev-Blidstrup,Sognekommune,Sognekommune,1,1,1842-01-01,1970-03-31,no,0.0,56.741853,8.712922,
vejerslev ljoerslev oerding,Vejerslev-Ljørslev-Ørding,Pastorat,Pastorat,1,2,1000-01-01,2004-07-01,no,0.0,56.737838,8.747362,
vejerslev praestegaard,Vejerslev Præstegård,Ejerlav,Ejerlav,1,1,1735-01-01,9999-12-31,no,0.0,56.758932,8.717674,
vejgaard,Vejgård,Pastorat; Sogn,Pastorat; Sogn,2,8,1924-04-01,9999-12-31,no,0.0,57.033942,9.953598,
vejlby,Vejlby,Ejerlav; Sogn; Sognekommune,Ejerlav; Sogn; Sognekommune,15,41,1000-01-01,9999-12-31,yes,80.18,,,"115018@56.1975,10.2162 | 130249@56.2003,10.2215 | 126446@55.5204,9.8366 | 115017@55.6114,9.7808 | 129837@56.4668,10.3457 | 130101@56.3839,10.8226 | 115014@55.5122,9.8146 | 120299@55.6114,9.7808 | 133398@55.6029,9.7297 | 115016@56.3887,10.8114 | 120159@56.2004,10.2290 | 126438@55.5329,9.8293"
vejlby homaa,Vejlby-Homå,Pastorat,Pastorat,1,1,1770-07-02,1924-07-01,no,0.0,56.350558,10.81352,
vejlby soender hrd homaa,Vejlby (Sønder Hrd.)-Homå,Sognekommune,Sognekommune,1,2,1842-01-01,1962-04-01,no,0.0,56.368381,10.81254,
vejlby strib,Vejlby-Strib,Sognekommune,Sognekommune,1,1,1842-01-01,1970-03-31,no,0.0,55.521239,9.810966,
vejlby vivild,Vejlby-Vivild,Pastorat,Pastorat,1,5,1770-07-02,1924-07-01,no,0.0,56.492108,10.449882,
vejle,Vejle,Amt; Amtslægekreds; Amtsrådskreds; Ejerlav; Handelsdistrikt; Handelsområde; Kommune; Købstad; Købstadskommune; Landvæsensdistrikt; Lægekreds; Politikreds; Provsti; Retskreds; Skyldkreds; Sogn; Statsamt; Vurderingskreds,Amt; Amtslaegekreds; Amtsraadskreds; Ejerlav; Handelsdistrikt; Handelsomraade; Koebstad; Koebstadskommune; Kommune; Laegekreds; Landvaesensdistrikt; Politikreds; Provsti; Retskreds; Skyldkreds; Sogn; Statsamt; Vurderingskreds,28,329,1000-01-01,9999-12-31,yes,74.11,,,"118849@55.7230,9.4478 | 118898@55.7254,9.4444 | 138630@55.7229,9.4479 | 371108@55.7224,9.4478 | 118742@55.7602,9.5305 | 118875@55.7602,9.5305 | 118756@55.7602,9.5305 | 370887@55.7602,9.5305 | 117728@55.6887,9.4579 | 120652@55.7029,9.5459 | 137226@55.7023,9.5473 | 370872@55.7995,9.3415"
vejle aarhus ringkoebing ribe amters,"Vejle, Århus, Ringkøbing, Ribe Amters",Landstingskreds,Landstingskreds,1,86,1915-05-10,1953-07-02,no,0.0,55.740627,9.089545,
vejle amt 1 folketingsvalgkreds,"Vejle Amt, 1. Folketingsvalgkreds","Rigsrådet, folketingsvalgkredse",Rigsraadet_folketingsvalgkredse,1,1,1863-12-04,1866-07-28,no,0.0,55.609281,9.656507,
vejle amt 2 folketingsvalgkreds,"Vejle Amt, 2. Folketingsvalgkreds","Rigsrådet, folketingsvalgkredse",Rigsraadet_folketingsvalgkredse,1,2,1863-12-04,1866-07-28,no,0.0,55.592656,9.430575,
vejle amt 3 folketingsvalgkreds,"Vejle Amt, 3. Folketingsvalgkreds","Rigsrådet, folketingsvalgkredse",Rigsraadet_folketingsvalgkredse,1,1,1863-12-04,1866-07-28,no,0.0,55.755521,9.552417,
vejle amt 4 folketingsvalgkreds,"Vejle Amt, 4. Folketingsvalgkreds","Rigsrådet, folketingsvalgkredse",Rigsraadet_folketingsvalgkredse,1,1,1863-12-04,1866-07-28,no,0.0,55.83281,9.191706,
vejle amt 5 folketingsvalgkreds,"Vejle Amt, 5. Folketingsvalgkreds","Rigsrådet, folketingsvalgkredse",Rigsraadet_folketingsvalgkredse,1,1,1863-12-04,1866-07-28,no,0.0,55.769982,9.865583,
vejle amts,Vejle Amts,Landvæsensdistrikt; Skyldkreds,Landvaesensdistrikt; Skyldkreds,2,31,1796-07-01,1970-03-31,no,1.39,55.737791,9.443317,
vejle amts 1,Vejle Amts 1.,Forligskreds; Rigsforsamlingen i Kongeriget Danmark,Forligskreds; Rigsforsamlingen_i_Kongeriget_Danmark,2,5,1848-07-01,1950-12-31,no,10.23,55.664908,9.57392,
vejle amts 2,Vejle Amts 2.,Forligskreds; Rigsforsamlingen i Kongeriget Danmark,Forligskreds; Rigsforsamlingen_i_Kongeriget_Danmark,2,11,1848-07-01,1950-12-31,no,5.96,55.552049,9.412862,
vejle amts 3,Vejle Amts 3.,Forligskreds; Rigsforsamlingen i Kongeriget Danmark,Forligskreds; Rigsforsamlingen_i_Kongeriget_Danmark,2,8,1848-07-01,1950-12-31,no,8.51,55.637894,9.539405,
vejle amts 4,Vejle Amts 4.,Forligskreds; Rigsforsamlingen i Kongeriget Danmark,Forligskreds; Rigsforsamlingen_i_Kongeriget_Danmark,2,3,1848-07-01,1950-12-31,no,1.91,55.844152,9.166532,
vejle amts 5,Vejle Amts 5.,Forligskreds; Rigsforsamlingen i Kongeriget Danmark,Forligskreds; Rigsforsamlingen_i_Kongeriget_Danmark,2,5,1848-07-01,1950-12-31,no,7.77,55.772772,9.768513,
