toraid;tora_prefLabel;tora_altLabel;cadastral_unit_id;type;littera;assessment_hemmantal;parish;tora_province;tora_sweref99_n;tora_sweref99_e;tora_wgs84_lat;tora_wgs84_long;koordinatkod;tora_source;tora_source_url;toraid_url
12012;Hedensbyn;;1;skattehemman;1;;Skellefteå;Västerbotten;7193538.3212;785827.0031;64.7443;21.0109;Hög;Z1:51, Z1:52-53;https://sok.riksarkivet.se/bildvisning/R0000204_00040, https://sok.riksarkivet.se/bildvisning/R0000204_00041;https://sok.riksarkivet.se/topografi/12012
12012;Hedensbyn;;2;skattehemman;2;;Skellefteå;Västerbotten;7193538.3212;785827.0031;64.7443;21.0109;Hög;Z1:51, Z1:52-53;https://sok.riksarkivet.se/bildvisning/R0000204_00040, https://sok.riksarkivet.se/bildvisning/R0000204_00041;https://sok.riksarkivet.se/topografi/12012
12012;Hedensbyn;;3;skattehemman;3;;Skellefteå;Västerbotten;7193538.3212;785827.0031;64.7443;21.0109;Hög;Z1:51, Z1:52-53;https://sok.riksarkivet.se/bildvisning/R0000204_00040, https://sok.riksarkivet.se/bildvisning/R0000204_00041;https://sok.riksarkivet.se/topografi/12012
12012;Hedensbyn;;4;skattehemman;4;;Skellefteå;Västerbotten;7193538.3212;785827.0031;64.7443;21.0109;Hög;Z1:51, Z1:52-53;https://sok.riksarkivet.se/bildvisning/R0000204_00040, https://sok.riksarkivet.se/bildvisning/R0000204_00041;https://sok.riksarkivet.se/topografi/12012
12012;Hedensbyn;;5;skattehemman;5;;Skellefteå;Västerbotten;7193538.3212;785827.0031;64.7443;21.0109;Hög;Z1:51, Z1:52-53;https://sok.riksarkivet.se/bildvisning/R0000204_00040, https://sok.riksarkivet.se/bildvisning/R0000204_00041;https://sok.riksarkivet.se/topografi/12012
12012;Hedensbyn;;6;skattehemman;6;;Skellefteå;Västerbotten;7193538.3212;785827.0031;64.7443;21.0109;Hög;Z1:51, Z1:52-53;https://sok.riksarkivet.se/bildvisning/R0000204_00040, https://sok.riksarkivet.se/bildvisning/R0000204_00041;https://sok.riksarkivet.se/topografi/12012
12012;Hedensbyn;;7;skattehemman;7;;Skellefteå;Västerbotten;7193538.3212;785827.0031;64.7443;21.0109;Hög;Z1:51, Z1:52-53;https://sok.riksarkivet.se/bildvisning/R0000204_00040, https://sok.riksarkivet.se/bildvisning/R0000204_00041;https://sok.riksarkivet.se/topografi/12012
12012;Hedensbyn;;8;skattehemman;8;;Skellefteå;Västerbotten;7193538.3212;785827.0031;64.7443;21.0109;Hög;Z1:51, Z1:52-53;https://sok.riksarkivet.se/bildvisning/R0000204_00040, https://sok.riksarkivet.se/bildvisning/R0000204_00041;https://sok.riksarkivet.se/topografi/12012
12012;Hedensbyn;;9;skattehemman;9;;Skellefteå;Västerbotten;7193538.3212;785827.0031;64.7443;21.0109;Hög;Z1:51, Z1:52-53;https://sok.riksarkivet.se/bildvisning/R0000204_00040, https://sok.riksarkivet.se/bildvisning/R0000204_00041;https://sok.riksarkivet.se/topografi/12012
12012;Hedensbyn;;10;skattehemman;10;;Skellefteå;Västerbotten;7193538.3212;785827.0031;64.7443;21.0109;Hög;Z1:51, Z1:52-53;https://sok.riksarkivet.se/bildvisning/R0000204_00040, https://sok.riksarkivet.se/bildvisning/R0000204_00041;https://sok.riksarkivet.se/topografi/12012
12012;Hedensbyn;;11;skattehemman;11;;Skellefteå;Västerbotten;7193538.3212;785827.0031;64.7443;21.0109;Hög;Z1:51, Z1:52-53;https://sok.riksarkivet.se/bildvisning/R0000204_00040, https://sok.riksarkivet.se/bildvisning/R0000204_00041;https://sok.riksarkivet.se/topografi/12012
12013;Bureå;;1;skattehemman;1;;Bureå;Västerbotten;7180435.9718;796359.0993;64.6183;21.204;Hög;Z1:54;https://sok.riksarkivet.se/bildvisning/R0000204_00043;https://sok.riksarkivet.se/topografi/12013
12013;Bureå;;2;skattehemman;2;;Bureå;Västerbotten;7180435.9718;796359.0993;64.6183;21.204;Hög;Z1:54;https://sok.riksarkivet.se/bildvisning/R0000204_00043;https://sok.riksarkivet.se/topografi/12013
12013;Bureå;;3;skattehemman;3;;Bureå;Västerbotten;7180435.9718;796359.0993;64.6183;21.204;Hög;Z1:54;https://sok.riksarkivet.se/bildvisning/R0000204_00043;https://sok.riksarkivet.se/topografi/12013
12013;Bureå;;4;skattehemman;4;;Bureå;Västerbotten;7180435.9718;796359.0993;64.6183;21.204;Hög;Z1:54;https://sok.riksarkivet.se/bildvisning/R0000204_00043;https://sok.riksarkivet.se/topografi/12013
12013;Bureå;;5;skattehemman;5;;Bureå;Västerbotten;7180435.9718;796359.0993;64.6183;21.204;Hög;Z1:54;https://sok.riksarkivet.se/bildvisning/R0000204_00043;https://sok.riksarkivet.se/topografi/12013
12013;Bureå;;6;skattehemman;6;;Bureå;Västerbotten;7180435.9718;796359.0993;64.6183;21.204;Hög;Z1:54;https://sok.riksarkivet.se/bildvisning/R0000204_00043;https://sok.riksarkivet.se/topografi/12013
12013;Bureå;;7;skattehemman;7;;Bureå;Västerbotten;7180435.9718;796359.0993;64.6183;21.204;Hög;Z1:54;https://sok.riksarkivet.se/bildvisning/R0000204_00043;https://sok.riksarkivet.se/topografi/12013
12013;Bureå;;8;skattehemman;8;;Bureå;Västerbotten;7180435.9718;796359.0993;64.6183;21.204;Hög;Z1:54;https://sok.riksarkivet.se/bildvisning/R0000204_00043;https://sok.riksarkivet.se/topografi/12013
12014;Burvik;;1;skattehemman;1;;Bureå;Västerbotten;7176122.1248;805300.1184;64.5719;21.3807;Hög;Z1:56-57;https://sok.riksarkivet.se/bildvisning/R0000204_00044;https://sok.riksarkivet.se/topografi/12014
12014;Burvik;;2;skattehemman;2;;Bureå;Västerbotten;7176122.1248;805300.1184;64.5719;21.3807;Hög;Z1:56-57;https://sok.riksarkivet.se/bildvisning/R0000204_00044;https://sok.riksarkivet.se/topografi/12014
12014;Burvik;;3;skattehemman;3;;Bureå;Västerbotten;7176122.1248;805300.1184;64.5719;21.3807;Hög;Z1:56-57;https://sok.riksarkivet.se/bildvisning/R0000204_00044;https://sok.riksarkivet.se/topografi/12014
12014;Burvik;;4;skattehemman;4;;Bureå;Västerbotten;7176122.1248;805300.1184;64.5719;21.3807;Hög;Z1:56-57;https://sok.riksarkivet.se/bildvisning/R0000204_00044;https://sok.riksarkivet.se/topografi/12014
12014;Burvik;;5;skattehemman;5;;Bureå;Västerbotten;7176122.1248;805300.1184;64.5719;21.3807;Hög;Z1:56-57;https://sok.riksarkivet.se/bildvisning/R0000204_00044;https://sok.riksarkivet.se/topografi/12014
12014;Burvik;;6;skattehemman;6;;Bureå;Västerbotten;7176122.1248;805300.1184;64.5719;21.3807;Hög;Z1:56-57;https://sok.riksarkivet.se/bildvisning/R0000204_00044;https://sok.riksarkivet.se/topografi/12014
12014;Burvik;;7;skattehemman;7;;Bureå;Västerbotten;7176122.1248;805300.1184;64.5719;21.3807;Hög;Z1:56-57;https://sok.riksarkivet.se/bildvisning/R0000204_00044;https://sok.riksarkivet.se/topografi/12014
12014;Burvik;;8;skattehemman;8;;Bureå;Västerbotten;7176122.1248;805300.1184;64.5719;21.3807;Hög;Z1:56-57;https://sok.riksarkivet.se/bildvisning/R0000204_00044;https://sok.riksarkivet.se/topografi/12014
12014;Burvik;;9;skattehemman;9;;Bureå;Västerbotten;7176122.1248;805300.1184;64.5719;21.3807;Hög;Z1:56-57;https://sok.riksarkivet.se/bildvisning/R0000204_00044;https://sok.riksarkivet.se/topografi/12014
12015;Hjoggböle;;1;skattehemman;1;;Bureå;Västerbotten;7174515.6759;784035.8023;64.5761;20.9361;Hög;Z1:62, Z1:63, Z1:64-65;https://sok.riksarkivet.se/bildvisning/R0000204_00048, https://sok.riksarkivet.se/bildvisning/R0000204_00049, https://sok.riksarkivet.se/bildvisning/R0000204_00050;https://sok.riksarkivet.se/topografi/12015
12015;Hjoggböle;;4;skattehemman;4;;Bureå;Västerbotten;7174515.6759;784035.8023;64.5761;20.9361;Hög;Z1:62, Z1:63, Z1:64-65;https://sok.riksarkivet.se/bildvisning/R0000204_00048, https://sok.riksarkivet.se/bildvisning/R0000204_00049, https://sok.riksarkivet.se/bildvisning/R0000204_00050;https://sok.riksarkivet.se/topografi/12015
12015;Hjoggböle;;5;skattehemman;5;;Bureå;Västerbotten;7174515.6759;784035.8023;64.5761;20.9361;Hög;Z1:62, Z1:63, Z1:64-65;https://sok.riksarkivet.se/bildvisning/R0000204_00048, https://sok.riksarkivet.se/bildvisning/R0000204_00049, https://sok.riksarkivet.se/bildvisning/R0000204_00050;https://sok.riksarkivet.se/topografi/12015
12015;Hjoggböle;;6;skattehemman;6;;Bureå;Västerbotten;7174515.6759;784035.8023;64.5761;20.9361;Hög;Z1:62, Z1:63, Z1:64-65;https://sok.riksarkivet.se/bildvisning/R0000204_00048, https://sok.riksarkivet.se/bildvisning/R0000204_00049, https://sok.riksarkivet.se/bildvisning/R0000204_00050;https://sok.riksarkivet.se/topografi/12015
12015;Hjoggböle;;2;skattehemman;2;;Bureå;Västerbotten;7174515.6759;784035.8023;64.5761;20.9361;Hög;Z1:62, Z1:63, Z1:64-65;https://sok.riksarkivet.se/bildvisning/R0000204_00048, https://sok.riksarkivet.se/bildvisning/R0000204_00049, https://sok.riksarkivet.se/bildvisning/R0000204_00050;https://sok.riksarkivet.se/topografi/12015
12015;Hjoggböle;;3;skattehemman;3;;Bureå;Västerbotten;7174515.6759;784035.8023;64.5761;20.9361;Hög;Z1:62, Z1:63, Z1:64-65;https://sok.riksarkivet.se/bildvisning/R0000204_00048, https://sok.riksarkivet.se/bildvisning/R0000204_00049, https://sok.riksarkivet.se/bildvisning/R0000204_00050;https://sok.riksarkivet.se/topografi/12015
12016;Pålmark;Gamla Falmark;1;skattehemman;1;;Bureå;Västerbotten;7178922.9671;786264.2259;64.6135;20.9911;Medel;Z1:59, Z1:60-61;https://sok.riksarkivet.se/bildvisning/R0000204_00046, https://sok.riksarkivet.se/bildvisning/R0000204_00047;https://sok.riksarkivet.se/topografi/12016
12016;Pålmark;Gamla Falmark;2;skattehemman;2;;Bureå;Västerbotten;7178922.9671;786264.2259;64.6135;20.9911;Medel;Z1:59, Z1:60-61;https://sok.riksarkivet.se/bildvisning/R0000204_00046, https://sok.riksarkivet.se/bildvisning/R0000204_00047;https://sok.riksarkivet.se/topografi/12016
12016;Pålmark;Gamla Falmark;3;skattehemman;3;;Bureå;Västerbotten;7178922.9671;786264.2259;64.6135;20.9911;Medel;Z1:59, Z1:60-61;https://sok.riksarkivet.se/bildvisning/R0000204_00046, https://sok.riksarkivet.se/bildvisning/R0000204_00047;https://sok.riksarkivet.se/topografi/12016
12016;Pålmark;Gamla Falmark;4;skattehemman;4;;Bureå;Västerbotten;7178922.9671;786264.2259;64.6135;20.9911;Medel;Z1:59, Z1:60-61;https://sok.riksarkivet.se/bildvisning/R0000204_00046, https://sok.riksarkivet.se/bildvisning/R0000204_00047;https://sok.riksarkivet.se/topografi/12016
12016;Pålmark;Gamla Falmark;5;skattehemman;5;;Bureå;Västerbotten;7178922.9671;786264.2259;64.6135;20.9911;Medel;Z1:59, Z1:60-61;https://sok.riksarkivet.se/bildvisning/R0000204_00046, https://sok.riksarkivet.se/bildvisning/R0000204_00047;https://sok.riksarkivet.se/topografi/12016
12016;Pålmark;Gamla Falmark;6;skattehemman;6;;Bureå;Västerbotten;7178922.9671;786264.2259;64.6135;20.9911;Medel;Z1:59, Z1:60-61;https://sok.riksarkivet.se/bildvisning/R0000204_00046, https://sok.riksarkivet.se/bildvisning/R0000204_00047;https://sok.riksarkivet.se/topografi/12016
12016;Pålmark;Gamla Falmark;7;skattehemman;7;;Bureå;Västerbotten;7178922.9671;786264.2259;64.6135;20.9911;Medel;Z1:59, Z1:60-61;https://sok.riksarkivet.se/bildvisning/R0000204_00046, https://sok.riksarkivet.se/bildvisning/R0000204_00047;https://sok.riksarkivet.se/topografi/12016
12016;Pålmark;Gamla Falmark;8;skattehemman;8;;Bureå;Västerbotten;7178922.9671;786264.2259;64.6135;20.9911;Medel;Z1:59, Z1:60-61;https://sok.riksarkivet.se/bildvisning/R0000204_00046, https://sok.riksarkivet.se/bildvisning/R0000204_00047;https://sok.riksarkivet.se/topografi/12016
12016;Pålmark;Gamla Falmark;9;skattehemman;9;;Bureå;Västerbotten;7178922.9671;786264.2259;64.6135;20.9911;Medel;Z1:59, Z1:60-61;https://sok.riksarkivet.se/bildvisning/R0000204_00046, https://sok.riksarkivet.se/bildvisning/R0000204_00047;https://sok.riksarkivet.se/topografi/12016
12016;Pålmark;Gamla Falmark;10;skattehemman;10;;Bureå;Västerbotten;7178922.9671;786264.2259;64.6135;20.9911;Medel;Z1:59, Z1:60-61;https://sok.riksarkivet.se/bildvisning/R0000204_00046, https://sok.riksarkivet.se/bildvisning/R0000204_00047;https://sok.riksarkivet.se/topografi/12016
12017;Sjöbotten;;6;fäbod;F;;Bureå;Västerbotten;7177625.4924;790884.7407;64.598;21.0845;Hög;Z1:58;https://sok.riksarkivet.se/bildvisning/R0000204_00045;https://sok.riksarkivet.se/topografi/12017
12017;Sjöbotten;;4;fäbod;D;;Bureå;Västerbotten;7177625.4924;790884.7407;64.598;21.0845;Hög;Z1:58;https://sok.riksarkivet.se/bildvisning/R0000204_00045;https://sok.riksarkivet.se/topografi/12017
12017;Sjöbotten;;3;fäbod;B;;Bureå;Västerbotten;7177625.4924;790884.7407;64.598;21.0845;Hög;Z1:58;https://sok.riksarkivet.se/bildvisning/R0000204_00045;https://sok.riksarkivet.se/topografi/12017
12017;Sjöbotten;;5;fäbod;E;;Bureå;Västerbotten;7177625.4924;790884.7407;64.598;21.0845;Hög;Z1:58;https://sok.riksarkivet.se/bildvisning/R0000204_00045;https://sok.riksarkivet.se/topografi/12017
12017;Sjöbotten;;1;skattehemman;1;;Bureå;Västerbotten;7177625.4924;790884.7407;64.598;21.0845;Hög;Z1:58;https://sok.riksarkivet.se/bildvisning/R0000204_00045;https://sok.riksarkivet.se/topografi/12017
12017;Sjöbotten;;2;skattehemman;2;;Bureå;Västerbotten;7177625.4924;790884.7407;64.598;21.0845;Hög;Z1:58;https://sok.riksarkivet.se/bildvisning/R0000204_00045;https://sok.riksarkivet.se/topografi/12017
12018;Långviken;;1;fäbod;A;;Skellefteå;Västerbotten;7181738.2777;785449.554;64.6393;20.9797;Hög;Z1:59;https://sok.riksarkivet.se/bildvisning/R0000204_00046;https://sok.riksarkivet.se/topografi/12018
12019;Innervik;;14;fäbod;A;;Skellefteå;Västerbotten;7188781.4322;789005.4354;64.6992;21.0678;Hög;Z1:66, Z1:67, Z1:68-69;https://sok.riksarkivet.se/bildvisning/R0000204_00051, https://sok.riksarkivet.se/bildvisning/R0000204_00051, https://sok.riksarkivet.se/bildvisning/R0000204_00052;https://sok.riksarkivet.se/topografi/12019
12019;Innervik;;13;skattehemman;13;;Skellefteå;Västerbotten;7188781.4322;789005.4354;64.6992;21.0678;Hög;Z1:66, Z1:67, Z1:68-69;https://sok.riksarkivet.se/bildvisning/R0000204_00051, https://sok.riksarkivet.se/bildvisning/R0000204_00051, https://sok.riksarkivet.se/bildvisning/R0000204_00052;https://sok.riksarkivet.se/topografi/12019
12019;Innervik;;1;skattehemman;1;;Skellefteå;Västerbotten;7188781.4322;789005.4354;64.6992;21.0678;Hög;Z1:66, Z1:67, Z1:68-69;https://sok.riksarkivet.se/bildvisning/R0000204_00051, https://sok.riksarkivet.se/bildvisning/R0000204_00051, https://sok.riksarkivet.se/bildvisning/R0000204_00052;https://sok.riksarkivet.se/topografi/12019
12019;Innervik;;2;skattehemman;2;;Skellefteå;Västerbotten;7188781.4322;789005.4354;64.6992;21.0678;Hög;Z1:66, Z1:67, Z1:68-69;https://sok.riksarkivet.se/bildvisning/R0000204_00051, https://sok.riksarkivet.se/bildvisning/R0000204_00051, https://sok.riksarkivet.se/bildvisning/R0000204_00052;https://sok.riksarkivet.se/topografi/12019
12019;Innervik;;3;skattehemman;3;;Skellefteå;Västerbotten;7188781.4322;789005.4354;64.6992;21.0678;Hög;Z1:66, Z1:67, Z1:68-69;https://sok.riksarkivet.se/bildvisning/R0000204_00051, https://sok.riksarkivet.se/bildvisning/R0000204_00051, https://sok.riksarkivet.se/bildvisning/R0000204_00052;https://sok.riksarkivet.se/topografi/12019
12019;Innervik;;4;skattehemman;4;;Skellefteå;Västerbotten;7188781.4322;789005.4354;64.6992;21.0678;Hög;Z1:66, Z1:67, Z1:68-69;https://sok.riksarkivet.se/bildvisning/R0000204_00051, https://sok.riksarkivet.se/bildvisning/R0000204_00051, https://sok.riksarkivet.se/bildvisning/R0000204_00052;https://sok.riksarkivet.se/topografi/12019
12019;Innervik;;5;skattehemman;5;;Skellefteå;Västerbotten;7188781.4322;789005.4354;64.6992;21.0678;Hög;Z1:66, Z1:67, Z1:68-69;https://sok.riksarkivet.se/bildvisning/R0000204_00051, https://sok.riksarkivet.se/bildvisning/R0000204_00051, https://sok.riksarkivet.se/bildvisning/R0000204_00052;https://sok.riksarkivet.se/topografi/12019
12019;Innervik;;6;skattehemman;6;;Skellefteå;Västerbotten;7188781.4322;789005.4354;64.6992;21.0678;Hög;Z1:66, Z1:67, Z1:68-69;https://sok.riksarkivet.se/bildvisning/R0000204_00051, https://sok.riksarkivet.se/bildvisning/R0000204_00051, https://sok.riksarkivet.se/bildvisning/R0000204_00052;https://sok.riksarkivet.se/topografi/12019
12019;Innervik;;7;skattehemman;7;;Skellefteå;Västerbotten;7188781.4322;789005.4354;64.6992;21.0678;Hög;Z1:66, Z1:67, Z1:68-69;https://sok.riksarkivet.se/bildvisning/R0000204_00051, https://sok.riksarkivet.se/bildvisning/R0000204_00051, https://sok.riksarkivet.se/bildvisning/R0000204_00052;https://sok.riksarkivet.se/topografi/12019
12019;Innervik;;8;skattehemman;8;;Skellefteå;Västerbotten;7188781.4322;789005.4354;64.6992;21.0678;Hög;Z1:66, Z1:67, Z1:68-69;https://sok.riksarkivet.se/bildvisning/R0000204_00051, https://sok.riksarkivet.se/bildvisning/R0000204_00051, https://sok.riksarkivet.se/bildvisning/R0000204_00052;https://sok.riksarkivet.se/topografi/12019
12019;Innervik;;9;skattehemman;9;;Skellefteå;Västerbotten;7188781.4322;789005.4354;64.6992;21.0678;Hög;Z1:66, Z1:67, Z1:68-69;https://sok.riksarkivet.se/bildvisning/R0000204_00051, https://sok.riksarkivet.se/bildvisning/R0000204_00051, https://sok.riksarkivet.se/bildvisning/R0000204_00052;https://sok.riksarkivet.se/topografi/12019
12019;Innervik;;10;skattehemman;10;;Skellefteå;Västerbotten;7188781.4322;789005.4354;64.6992;21.0678;Hög;Z1:66, Z1:67, Z1:68-69;https://sok.riksarkivet.se/bildvisning/R0000204_00051, https://sok.riksarkivet.se/bildvisning/R0000204_00051, https://sok.riksarkivet.se/bildvisning/R0000204_00052;https://sok.riksarkivet.se/topografi/12019
12019;Innervik;;15;fäbod;B;;Skellefteå;Västerbotten;7188781.4322;789005.4354;64.6992;21.0678;Hög;Z1:66, Z1:67, Z1:68-69;https://sok.riksarkivet.se/bildvisning/R0000204_00051, https://sok.riksarkivet.se/bildvisning/R0000204_00051, https://sok.riksarkivet.se/bildvisning/R0000204_00052;https://sok.riksarkivet.se/topografi/12019
12019;Innervik;;11;skattehemman;11;;Skellefteå;Västerbotten;7188781.4322;789005.4354;64.6992;21.0678;Hög;Z1:66, Z1:67, Z1:68-69;https://sok.riksarkivet.se/bildvisning/R0000204_00051, https://sok.riksarkivet.se/bildvisning/R0000204_00051, https://sok.riksarkivet.se/bildvisning/R0000204_00052;https://sok.riksarkivet.se/topografi/12019
12019;Innervik;;12;skattehemman;12;;Skellefteå;Västerbotten;7188781.4322;789005.4354;64.6992;21.0678;Hög;Z1:66, Z1:67, Z1:68-69;https://sok.riksarkivet.se/bildvisning/R0000204_00051, https://sok.riksarkivet.se/bildvisning/R0000204_00051, https://sok.riksarkivet.se/bildvisning/R0000204_00052;https://sok.riksarkivet.se/topografi/12019
12020;Rönnbäcken;;1;skattehemman;1;;Skellefteå;Västerbotten;7189234.2269;784599.4035;64.707;20.9768;Hög;Z1:70;https://sok.riksarkivet.se/bildvisning/R0000204_00053;https://sok.riksarkivet.se/topografi/12020
12020;Rönnbäcken;;2;skattehemman;2;;Skellefteå;Västerbotten;7189234.2269;784599.4035;64.707;20.9768;Hög;Z1:70;https://sok.riksarkivet.se/bildvisning/R0000204_00053;https://sok.riksarkivet.se/topografi/12020
12021;Tjärn;;1;skattehemman;1;;Skellefteå;Västerbotten;7191194.9337;785088.0515;64.724;20.9908;Hög;Z1:71;https://sok.riksarkivet.se/bildvisning/R0000204_00054;https://sok.riksarkivet.se/topografi/12021
12021;Tjärn;;2;skattehemman;2;;Skellefteå;Västerbotten;7191194.9337;785088.0515;64.724;20.9908;Hög;Z1:71;https://sok.riksarkivet.se/bildvisning/R0000204_00054;https://sok.riksarkivet.se/topografi/12021
12021;Tjärn;;3;skattehemman;3;;Skellefteå;Västerbotten;7191194.9337;785088.0515;64.724;20.9908;Hög;Z1:71;https://sok.riksarkivet.se/bildvisning/R0000204_00054;https://sok.riksarkivet.se/topografi/12021
12021;Tjärn;;4;skattehemman;4;;Skellefteå;Västerbotten;7191194.9337;785088.0515;64.724;20.9908;Hög;Z1:71;https://sok.riksarkivet.se/bildvisning/R0000204_00054;https://sok.riksarkivet.se/topografi/12021
12021;Tjärn;;5;skattehemman;5;;Skellefteå;Västerbotten;7191194.9337;785088.0515;64.724;20.9908;Hög;Z1:71;https://sok.riksarkivet.se/bildvisning/R0000204_00054;https://sok.riksarkivet.se/topografi/12021
12022;Medle;;1;skattehemman;1;;Skellefteå;Västerbotten;7192691.1537;774321.8841;64.7464;20.7689;Hög;Z1:72-73;https://sok.riksarkivet.se/bildvisning/R0000204_00055;https://sok.riksarkivet.se/topografi/12022
12022;Medle;;2;skattehemman;2;;Skellefteå;Västerbotten;7192691.1537;774321.8841;64.7464;20.7689;Hög;Z1:72-73;https://sok.riksarkivet.se/bildvisning/R0000204_00055;https://sok.riksarkivet.se/topografi/12022
12022;Medle;;3;skattehemman;3;;Skellefteå;Västerbotten;7192691.1537;774321.8841;64.7464;20.7689;Hög;Z1:72-73;https://sok.riksarkivet.se/bildvisning/R0000204_00055;https://sok.riksarkivet.se/topografi/12022
12022;Medle;;4;skattehemman;4;;Skellefteå;Västerbotten;7192691.1537;774321.8841;64.7464;20.7689;Hög;Z1:72-73;https://sok.riksarkivet.se/bildvisning/R0000204_00055;https://sok.riksarkivet.se/topografi/12022
12022;Medle;;5;skattehemman;5;;Skellefteå;Västerbotten;7192691.1537;774321.8841;64.7464;20.7689;Hög;Z1:72-73;https://sok.riksarkivet.se/bildvisning/R0000204_00055;https://sok.riksarkivet.se/topografi/12022
12022;Medle;;6;skattehemman;6;;Skellefteå;Västerbotten;7192691.1537;774321.8841;64.7464;20.7689;Hög;Z1:72-73;https://sok.riksarkivet.se/bildvisning/R0000204_00055;https://sok.riksarkivet.se/topografi/12022
12022;Medle;;7;skattehemman;7;;Skellefteå;Västerbotten;7192691.1537;774321.8841;64.7464;20.7689;Hög;Z1:72-73;https://sok.riksarkivet.se/bildvisning/R0000204_00055;https://sok.riksarkivet.se/topografi/12022
12022;Medle;;8;skattehemman;8;;Skellefteå;Västerbotten;7192691.1537;774321.8841;64.7464;20.7689;Hög;Z1:72-73;https://sok.riksarkivet.se/bildvisning/R0000204_00055;https://sok.riksarkivet.se/topografi/12022
12023;Myckle;;1;skattehemman;1;;Skellefteå;Västerbotten;7193829.0305;778418.9159;64.7531;20.8567;Hög;Z1:74, Z1:75;https://sok.riksarkivet.se/bildvisning/R0000204_00057, https://sok.riksarkivet.se/bildvisning/R0000204_00057;https://sok.riksarkivet.se/topografi/12023
12023;Myckle;;2;skattehemman;2;;Skellefteå;Västerbotten;7193829.0305;778418.9159;64.7531;20.8567;Hög;Z1:74, Z1:75;https://sok.riksarkivet.se/bildvisning/R0000204_00057, https://sok.riksarkivet.se/bildvisning/R0000204_00057;https://sok.riksarkivet.se/topografi/12023
12023;Myckle;;3;skattehemman;3;;Skellefteå;Västerbotten;7193829.0305;778418.9159;64.7531;20.8567;Hög;Z1:74, Z1:75;https://sok.riksarkivet.se/bildvisning/R0000204_00057, https://sok.riksarkivet.se/bildvisning/R0000204_00057;https://sok.riksarkivet.se/topografi/12023
12023;Myckle;;4;skattehemman;4;;Skellefteå;Västerbotten;7193829.0305;778418.9159;64.7531;20.8567;Hög;Z1:74, Z1:75;https://sok.riksarkivet.se/bildvisning/R0000204_00057, https://sok.riksarkivet.se/bildvisning/R0000204_00057;https://sok.riksarkivet.se/topografi/12023
12023;Myckle;;5;skattehemman;5;;Skellefteå;Västerbotten;7193829.0305;778418.9159;64.7531;20.8567;Hög;Z1:74, Z1:75;https://sok.riksarkivet.se/bildvisning/R0000204_00057, https://sok.riksarkivet.se/bildvisning/R0000204_00057;https://sok.riksarkivet.se/topografi/12023
12023;Myckle;;6;skattehemman;6;;Skellefteå;Västerbotten;7193829.0305;778418.9159;64.7531;20.8567;Hög;Z1:74, Z1:75;https://sok.riksarkivet.se/bildvisning/R0000204_00057, https://sok.riksarkivet.se/bildvisning/R0000204_00057;https://sok.riksarkivet.se/topografi/12023
12023;Myckle;;7;skattehemman;7;;Skellefteå;Västerbotten;7193829.0305;778418.9159;64.7531;20.8567;Hög;Z1:74, Z1:75;https://sok.riksarkivet.se/bildvisning/R0000204_00057, https://sok.riksarkivet.se/bildvisning/R0000204_00057;https://sok.riksarkivet.se/topografi/12023
12024;Yttervik;;1;skattehemman;1;;Bureå;Västerbotten;7185191.1590;792384.9028;64.6642;21.131;Hög;Z1:76-77;https://sok.riksarkivet.se/bildvisning/R0000204_00058;https://sok.riksarkivet.se/topografi/12024
12024;Yttervik;;2;skattehemman;2;;Bureå;Västerbotten;7185191.1590;792384.9028;64.6642;21.131;Hög;Z1:76-77;https://sok.riksarkivet.se/bildvisning/R0000204_00058;https://sok.riksarkivet.se/topografi/12024
12024;Yttervik;;3;skattehemman;3;;Bureå;Västerbotten;7185191.1590;792384.9028;64.6642;21.131;Hög;Z1:76-77;https://sok.riksarkivet.se/bildvisning/R0000204_00058;https://sok.riksarkivet.se/topografi/12024
12024;Yttervik;;4;skattehemman;4;;Bureå;Västerbotten;7185191.1590;792384.9028;64.6642;21.131;Hög;Z1:76-77;https://sok.riksarkivet.se/bildvisning/R0000204_00058;https://sok.riksarkivet.se/topografi/12024
12024;Yttervik;;5;skattehemman;5;;Bureå;Västerbotten;7185191.1590;792384.9028;64.6642;21.131;Hög;Z1:76-77;https://sok.riksarkivet.se/bildvisning/R0000204_00058;https://sok.riksarkivet.se/topografi/12024
12024;Yttervik;;6;skattehemman;6;;Bureå;Västerbotten;7185191.1590;792384.9028;64.6642;21.131;Hög;Z1:76-77;https://sok.riksarkivet.se/bildvisning/R0000204_00058;https://sok.riksarkivet.se/topografi/12024
12024;Yttervik;;7;skattehemman;7;;Bureå;Västerbotten;7185191.1590;792384.9028;64.6642;21.131;Hög;Z1:76-77;https://sok.riksarkivet.se/bildvisning/R0000204_00058;https://sok.riksarkivet.se/topografi/12024
12024;Yttervik;;8;skattehemman;8;;Bureå;Västerbotten;7185191.1590;792384.9028;64.6642;21.131;Hög;Z1:76-77;https://sok.riksarkivet.se/bildvisning/R0000204_00058;https://sok.riksarkivet.se/topografi/12024
12025;Klutmark;;1;skattehemman;1;;Skellefteå;Västerbotten;7190923.5023;772393.7099;64.7321;20.7252;Hög;Z1:78;https://sok.riksarkivet.se/bildvisning/R0000204_00059;https://sok.riksarkivet.se/topografi/12025
