wkt_geom;id;toraid;note;coordinate_accuracy;sweref99_n;sweref99_e;wgs84_lat;wgs84_long;x_rt90;y_rt90;id_deprecated;namn_deprecated
Point (1903468.74321149755269289 8164850.95951830502599478);35029;2202;;medium;6533936.203961;620839.947105;58.92804539;17.09915065;1574524.61555945;6534742.23744521;4801700031;Löten
Point (1894492.75188147067092359 8148281.54214137978851795);34916;2223;;medium;6525232.312797;616457.48139;58.85113856;17.01851795;1570036.24529858;6526089.22038408;4801900013;Åkra
Point (1905557.1023061394225806 8169250.1857371972873807);34973;2177;;medium;6536239.97175;621847.759746;58.94843564;17.1179107;1575560.43657641;6537034.36051904;4801700006;Väster Malma
Point (1905607.12809684174135327 8169191.52799144666641951);34972;2177;;medium;6536210.535922;621874.567266;58.94816384;17.11836009;1575586.89496266;6537004.59483451;4801700006;Väster Malma
Point (1904817.95009027514606714 8168997.45168246701359749);34976;2178;;medium;6536097.531773;621469.949703;58.94726455;17.11127078;1575180.82487968;6536896.44618071;4801700007;Ön
Point (1908139.48163133440539241 8164611.61228091176599264);35004;2190;;medium;6533889.249542;623258.739129;58.92693568;17.14110861;1576943.37508447;6534666.10343878;4801700019;Skinnartorp
Point (1757921.83312016911804676 8189829.08276982605457306);34296;2079;;medium;6545182.533674;545425.60304;59.04365818;15.79168051;1499225.98655875;6546901.47939594;4280100071;Billsbro
Point (1757769.21409218455664814 8189797.77311452105641365);34298;2079;;medium;6545165.493184;545347.129743;59.0435135;15.79030951;1499147.28338811;6546885.38102013;4280100071;Billsbro
Point (1757859.3784719998948276 8189902.04354840703308582);34297;2079;;medium;6545219.691128;545392.967753;59.04399531;15.79111947;1499193.78980712;6546939.04227284;4280100071;Billsbro
Point (1751672.45443443371914327 8179044.52179100271314383);34295;2081;;medium;6539592.928704;542265.61735;58.99378877;15.73554139;1495997.56029762;6541348.2824953;4280100073;Vittbro
Point (1758257.49392311763949692 8185496.82054578792303801);34291;2080;;medium;6542954.955719;545625.130459;59.02363384;15.7946958;1499398.68599525;6544670.8075616;4280100072;Brännskogen
Point (1751816.49620678718201816 8186509.66067209094762802);34308;2083;;medium;6543438.273931;542297.581441;59.02831638;15.73683534;1496075.94100149;6545194.43937309;4280100075;Lilla Sjögetorp
Point (1754639.71898144367150962 8186318.22479415871202946);34306;2085;;medium;6543356.063121;543754.523826;59.02743139;15.76219678;1497532.34345989;6545094.61716361;4280100077;Sanninge
Point (1777912.52022330020554364 8204262.37797444313764572);34023;2131;;medium;6552737.205303;555621.320597;59.11028682;15.97125991;1509516.0173189;6554335.3023518;4280200001;Vannala
Point (1754029.43085645046085119 8186310.84880130179226398);34304;2086;;medium;6543348.689437;543439.858917;59.02739729;15.75671447;1497217.49204649;6545091.03930664;4280100078;Stugetorp
Point (1778882.74781020637601614 8204231.67909161280840635);34024;2133;;medium;6552728.735083;556120.652862;59.11014524;15.97997561;1510015.39497156;6554320.79727901;4280200003;Store Täppan
Point (1775389.55231863586232066 8204492.69034003559499979);34330;2165;;medium;6552836.808592;554321.781564;59.11134897;15.9485957;1508217.29582687;6554450.63480755;4280200035;*Klockartorp
Point (1775790.74469023128040135 8203215.64998435787856579);34016;2134;;medium;6552183.943109;554537.509357;59.10545915;15.95219967;1508425.20078945;6553794.96899876;4280200004;Brogetorp
Point (1905220.56231902027502656 8137490.75467041600495577);34941;2170;;medium;6519818.627463;622192.808221;58.80096117;17.11488751;1575707.63949546;6520605.23402749;4800400005;Övre Nälberga
Point (1905248.64444700349122286 8137624.21102110575884581);34942;2170;;medium;6519888.21459;622205.19662;58.80158219;17.11513977;1575720.86868859;6520674.6872914;4800400005;Övre Nälberga
Point (1905644.74104884988628328 8169152.33908360172063112);34971;2177;;medium;6536190.938615;621894.643005;58.94798226;17.11869797;1575606.73875234;6536984.75104482;4801700006;Väster Malma
Point (1978462.83278221776708961 8345757.73631237354129553);35867;1640;;medium;6627567.933453;655766.720373;59.75665404;17.77283402;1610592.59307848;6627969.91475125;3803500006;*Vrå
Point (1765200.78726023412309587 8188087.09442612901329994);34244;2012;;medium;6544332.462467;549188.851707;59.03560786;15.85706847;1502980.1234188;6546005.71887915;4280100004;Övre Vannala
Point (1779253.81283689918927848 8192120.07352652680128813);34247;2043;;medium;6546507.120451;556403.188731;59.05424275;15.98330894;1510222.87404564;6548093.93237566;4280100035;Skogsnäs
Point (1793138.59545376501046121 8185984.87902520038187504);33949;2064;;medium;6543462.310252;563609.687443;59.0258903;16.10803807;1517394.71439619;6544961.23861238;4280100056;Stora Kulltorp
Point (1796940.12095234519802034 8165108.378762386739254);34269;2070;;medium;6532734.16504;565753.878151;58.92923885;16.14218775;1519410.09245562;6534204.15773091;4280100062;Mörtsjön
Point (1796862.7432790738530457 8173770.70262142363935709);34274;2075;;medium;6537202.273012;565637.581273;58.96937552;16.14149266;1519347.65036818;6538674.9409818;4280100067;Göteboda
Point (1757288.82213853904977441 8184833.90193824656307697);34289;2073;;medium;6542607.756584;545129.575468;59.02056871;15.78599408;1498898.78787337;6544329.48272205;4280100065;Måsstorp
Point (1986329.01431406638585031 8323055.56866947934031487);35811;1075;;medium;6616286.485117;660225.737303;59.65377829;17.84349713;1614915.24786672;6616632.20126562;1910500017;Herresta
Point (1994160.00043631205335259 8329896.32709240540862083);35805;1073;;medium;6619912.075583;664036.272595;59.68481074;17.91384407;1618770.52551545;6620212.11634608;1910500015;Mörby
Point (1986407.49472069414332509 8322876.51827137544751167);35810;1075;;medium;6616197.74598;660269.324462;59.65296566;17.84420213;1614957.76439806;6616542.9165498;1910500017;Herresta
Point (1994340.58902432164177299 8260934.34263856802135706);35412;534;;medium;6584953.677621;665662.197459;59.37065379;17.91546633;1619972.42768248;6585227.92010565;1804100105;Sundby
Point (1994300.39636013633571565 8260612.4433292206376791);35414;534;;medium;6584788.82038;665648.874275;59.3691805;17.91510527;1619957.10450339;6585063.19593052;1804100105;Sundby
Point (1994320.13598928367719054 8260762.12904261332005262);35413;534;;medium;6584865.50464;665655.605468;59.3698656;17.9152826;1619964.76609294;6585139.81182593;1804100105;Sundby
Point (1998496.75793192000128329 8266622.91042834986001253);35475;535;;medium;6587943.444291;667654.204187;59.39667899;17.95280183;1622001.00980639;6588194.05598421;1804100106;Övre Kymlinge
Point (1998465.49904230167157948 8266866.85374750755727291);35476;535;;medium;6588066.887009;667632.756111;59.39779459;17.95252103;1621981.05437382;6588317.77966617;1804100106;Övre Kymlinge
Point (1991963.45203015534207225 8263254.0482369801029563);35479;537;;medium;6586082.057342;664397.918744;59.38126886;17.89411214;1618721.60465906;6586371.81602635;1804100108;Värsta
Point (1990145.94015224184840918 8262982.69502312038093805);35480;538;;medium;6585903.666408;663476.830117;59.38002731;17.87778516;1617798.19374974;6586204.55669183;1804100109;Kälvesta
Point (1992875.19902117387391627 8284239.68488216679543257);35427;504;;medium;6596772.73556;664397.198625;59.4771491;17.90230251;1618850.50989341;6597064.36012842;1630100001;Gillberga
Point (1992840.38168788095936179 8283949.2631504675373435);35429;504;;medium;6596624.498923;664385.928929;59.47582406;17.90198974;1618837.43997928;6596916.23443493;1630100001;Gillberga
Point (1992861.79582278034649789 8284085.77197221945971251);35428;504;;medium;6596694.288413;664393.794224;59.47644688;17.9021821;1618846.15325536;6596985.94064363;1630100001;Gillberga
Point (1992542.34661398874595761 8282364.07690420001745224);35435;507;;medium;6595812.892466;664269.451844;59.46859078;17.89931244;1618711.09747601;6596105.8997588;1630100004;Skillinge
Point (1991832.7683274366427213 8283734.00730679649859667);35434;506;;medium;6596492.851858;663878.165052;59.47484193;17.89293819;1618327.99070083;6596790.72404968;1630100003;Ytterby
Point (1992507.94385148328728974 8282630.9031580900773406);35437;507;;medium;6595947.640793;664246.038219;59.46980843;17.8990034;1618689.31428579;6596240.95553816;1630100004;Skillinge
Point (1992520.46741654560901225 8282484.77791287377476692);35436;507;;medium;6595873.707361;664255.646644;59.4691416;17.8991159;1618698.02756188;6596166.89269141;1630100004;Skillinge
Point (1996740.0953078493475914 8276626.47058071102946997);35440;508;;medium;6592991.602286;666533.877462;59.44239685;17.93702146;1620941.69615438;6593256.65847822;1630100005;Skälby
Point (1996850.26539541454985738 8276862.77580378856509924);35441;508;;medium;6593114.183011;666584.661886;59.44347606;17.93801114;1620993.97581091;6593378.64434345;1630100005;Skälby
Point (1995129.54421116085723042 8286226.25945072900503874);35443;510;;medium;6597831.517601;665499.462209;59.4862114;17.92255363;1619965.80923259;6598109.9532589;1630100007;Rotsunda
Point (1995119.74232295854017138 8285917.81844059377908707);35442;510;;medium;6597674.728771;665501.364076;59.48480452;17.92246558;1619965.80923259;6597953.11428933;1630100007;Rotsunda
Point (1995112.77152379625476897 8286066.07398546859622002);35511;510;;medium;6597749.830589;665494.509578;59.48548076;17.92240296;1619959.86469937;6598028.31223203;1630100007;Rotsunda
Point (1993496.13721148972399533 8270395.6300243241712451);35408;533;;medium;6589750.751251;665020.788687;59.41392817;17.90788049;1619389.05136462;6590033.59577126;1804100104;Akalla
Point (1992892.26161752617917955 8260271.65410172659903765);35405;532;;medium;6584583.817451;664937.945101;59.36762069;17.90245578;1619243.56852578;6584866.77234485;1804100103;Flysta
Point (1993873.62269756174646318 8270405.47268350422382355);35410;533;;medium;6589764.17453;665212.927771;59.41397316;17.9112715;1619581.38639507;6590044.69202302;1804100104;Akalla
Point (1993707.19099918706342578 8270418.01217834558337927);35409;533;;medium;6589766.841266;665127.838881;59.41403048;17.90977642;1619496.3151316;6590048.3907736;1804100104;Akalla
Point (1986301.89087433274835348 8268644.50121893920004368);35430;252;;medium;6588701.311872;661392.795656;59.40592296;17.84325347;1615747.70151937;6589027.9534433;1230100004;Veddesta
Point (1988310.5660769019741565 8269982.08566502574831247);35486;254;;medium;6589425.750892;662387.359552;59.41203784;17.86129771;1616751.22285666;6589740.46382122;1230100006;Kalvshälla
Point (1988746.09412864805199206 8271761.40798262320458889);35491;255;;medium;6590340.390284;662570.314881;59.42017045;17.86521013;1616945.29882002;6590653.04601389;1230100007;Ålsta
Point (1988939.44671829231083393 8271726.1936297882348299);35490;255;;medium;6590326.72601;662669.598957;59.42000952;17.86694704;1617044.43467509;6590638.17563563;1230100007;Ålsta
Point (1988915.80960783734917641 8271590.58244882803410292);35493;255;;medium;6590257.23316;662660.529481;59.41938976;17.86673471;1617034.52108958;6590568.78053709;1230100007;Ålsta
Point (1988779.8340121190994978 8271594.80014017969369888);35492;255;;medium;6590256.392251;662591.156764;59.41940903;17.86551322;1616965.12599104;6590568.78053709;1230100007;Ålsta
Point (2002374.80484203202649951 8283493.07224546745419502);35660;486;;medium;6596607.761658;669245.921452;59.4737426;17.98763892;1623698.06107466;6596840.53789017;1600100006;Sylta
Point (2029855.06583881145343184 8296508.54475334379822016);35616;111;;medium;6603864.593811;682901.764039;59.53307796;18.2344983;1637444.16350043;6603932.82022597;1150700106;Körlinge
Point (2029699.307675238000229 8296509.6557361064478755);35615;111;;medium;6603861.305775;682822.656689;59.53308302;18.2330991;1637365.0041057;6603930.49200848;1150700106;Körlinge
Point (1986782.00870766257867217 8266640.04649387858808041);35420;249;;medium;6587691.731011;661681.190306;59.39675736;17.84756645;1616023.9096309;6588014.69828172;1230100001;Skälby
Point (1986950.14907300379127264 8266672.08868899941444397);35421;249;;medium;6587711.710288;661766.218011;59.3969039;17.84907688;1616109.19452022;6588033.65047935;1230100001;Skälby
Point (1988185.37357056885957718 8266319.44329399429261684);35423;250;;medium;6587559.25418;662403.710289;59.39529113;17.86017309;1616744.95124881;6587873.44059465;1230100002;Björkaby
Point (2023407.85998108889907598 8302419.2836461653932929);35596;89;;medium;6606701.219099;679485.140677;59.55998959;18.17658207;1634061.44927901;6606811.36723106;1150600005;Skesta
Point (2028697.68938348302617669 8294497.91793793253600597);35598;106;;medium;6602816.825727;682363.63368;59.52391866;18.22410141;1636893.23174764;6602891.423525;1150700101;Väsby
Point (2013083.22280334495007992 8297326.00505601055920124);35563;36;;medium;6603873.807051;674366.996213;59.53680114;18.08383427;1628908.15846;6604045.64171548;1150100019;Åby
Point (1989163.70083161653019488 8291657.47341088578104973);35447;1;;medium;6600455.289661;662346.868494;59.51097493;17.86896155;1616844.50181991;6600772.43568673;1140100001;Edsby
Point (1989302.62706639082171023 8291653.15291815530508757);35446;1;;medium;6600456.147305;662417.555244;59.51095524;17.87020955;1616915.21142991;6600772.43568673;1140100001;Edsby
Point (1989198.06154505931772292 8291542.43206532392650843);35449;1;;medium;6600397.688952;662366.848405;59.51045059;17.86927022;1616863.786259;6600714.58236946;1140100001;Edsby
Point (1989267.87532738479785621 8291755.54470285400748253);35448;1;;medium;6600507.321948;662397.653296;59.51142192;17.86989737;1616895.92699082;6600823.86085764;1140100001;Edsby
Point (1988702.71613720268942416 8291527.22635207138955593);35450;2;;medium;6600379.113285;662115.478834;59.51038128;17.86482045;1616612.14694838;6600699.05381949;1140100002;Törnby
Point (1883012.95059045008383691 8257740.86596955731511116);33601;3136;;medium;6581264.022824;608895.855758;59.35603488;16.91539314;1563149.80354779;6582225.25386293;4861300001;Skälby
Point (1906810.8572719267103821 8270410.90311670675873756);32442;3070;;medium;6588085.640938;620840.899593;59.41399798;17.12917337;1575180.24142033;6588903.70018511;4860900007;Mörby
Point (1906809.31098702503368258 8270332.98516523279249668);32443;3070;;medium;6588045.968015;620841.380347;59.41364183;17.12915948;1575180.24142033;6588864.01260574;4860900007;Mörby
Point (1906396.45862434245646 8272276.64491837564855814);32453;3073;;medium;6589028.125814;620599.341385;59.42252504;17.12545076;1574950.05345996;6589849.3229097;4860900010;Väla
Point (1906597.61180138634517789 8272215.47047935519367456);32452;3073;;medium;6589000.282414;620702.843545;59.42224549;17.12725775;1575053.24116633;6589820.21868482;4860900010;Väla
Point (1907949.65955298859626055 8265256.69913148041814566);32456;3074;;medium;6585480.717528;621505.735255;59.3904304;17.13940341;1575813.65518716;6586290.14079133;4860900011;Nyby
Point (1906220.4661755848210305 8272035.84031813498586416);32454;3073;;medium;6588902.759618;620513.567471;59.42142461;17.1238698;1574862.74078533;6589724.96849432;4860900010;Väla
Point (1909481.79052842478267848 8275000.2784043001011014);32481;3081;;medium;6590463.963681;622126.766125;59.4349691;17.15316677;1576495.22321696;6591266.96324498;4860900018;Lönnberga
Point (1924206.77001598686911166 8273482.81805694662034512);32592;3058;;medium;6589942.555115;629654.102994;59.42803651;17.28544351;1584017.87159559;6590654.18701942;4860800021;Björktorp
Point (1917031.62913786666467786 8262354.50903886929154396);32598;3061;;medium;6584154.492866;626187.509408;59.37715292;17.22098813;1580480.38535395;6584906.89635817;4860800024;Vreta
Point (1917043.30955489841289818 8262416.55366870667785406);32599;3061;;medium;6584186.295478;626192.414693;59.37743683;17.22109305;1580485.6770312;6584938.64642167;4860800024;Vreta
Point (1924630.94209229294210672 8252400.78733345214277506);32713;3027;;medium;6579212.468353;630239.606588;59.3315753;17.28925392;1584473.48500682;6579914.7280405;4860700043;Brolöt
Point (1923182.02901734970510006 8251702.02381292544305325);32711;3026;;medium;6578830.668227;629511.487673;59.32837339;17.27623811;1583740.58770769;6579541.66479437;4860700042;Slottsvik
Point (1918336.7584803425706923 8251036.26291889045387506);32718;3029;;medium;6578407.212772;627046.988408;59.32532243;17.2327123;1581270.43276738;6579147.96400697;4860700045;Ingeby
Point (1913370.87412951327860355 8252596.73360509984195232);32734;3034;;medium;6579118.959922;624483.045012;59.33247312;17.188103;1578714.55265562;6579890.91549287;4860700050;Hunnesta
Point (1913420.77850016276352108 8252507.56433577183634043);32735;3034;;medium;6579074.317316;624510.038153;59.33206455;17.1885513;1578741.01104187;6579845.93623625;4860700050;Hunnesta
Point (1916091.32641661586239934 8256788.87075712811201811);32655;3002;;medium;6581302.459701;625801.985279;59.35167567;17.21254124;1580060.2261803;6582058.91566221;4860700018;Lilla Eneby
Point (1925497.99000697094015777 8248265.21994355972856283);32673;3009;;medium;6577117.832579;630755.401164;59.31262073;17.29704274;1584964.0234879;6577813.40300452;4860700025;Trädgårdstorp
Point (1926041.61951787094585598 8248289.28175382409244776);32675;3010;;medium;6577139.708799;631032.89075;59.31273104;17.30192625;1585241.83654352;6577831.92387489;4860700026;Spånsvik
Point (1927036.29525880888104439 8254096.10177803877741098);32696;3019;;medium;6580119.503789;631438.574562;59.33934239;17.31086157;1585683.6915939;6580807.43399257;4860700035;Norrsätra
Point (1921848.22603762010112405 8252517.28996985126286745);32705;3023;;medium;6579223.268388;628815.788258;59.33210911;17.26425635;1583049.49465884;6579942.77392992;4860700039;Kanntorp
Point (1911682.93439610465429723 8258469.320571668446064);32616;2990;;medium;6582084.836753;623522.875654;59.35937011;17.17293998;1577790.09664004;6582869.07144919;4860700004;Elglöt
Point (1910663.38288459437899292 8257488.93312248773872852);32614;2989;;medium;6581568.194789;623018.598031;59.35488132;17.1637812;1577279.44978541;6582358.42459456;4860700003;Vreta
Point (1906013.56381240929476917 8256465.09828520473092794);32618;2991;;medium;6580969.85584;620660.987839;59.35019298;17.12201116;1574914.07005466;6581788.51095473;4860700005;Skottvånga
